date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-08-28 16:00:00,754.36,0.0,29.47,36.48,22.65,27.85,63.14,16.09
2022-08-28 17:00:00,907.9,0.01,34.96,26.82,25.99,34.7,71.26,19.25
2022-08-28 18:00:00,974.66,0.06,39.41,19.49,27.89,37.57,73.06,19.25
2022-08-28 19:00:00,1201.63,2.82,48.67,5.19,29.8,47.25,86.14,19.0
2022-08-28 20:00:00,1628.88,12.29,50.04,0.16,37.19,69.75,120.08,23.05
2022-08-28 21:00:00,2029.42,21.01,49.35,0.01,46.25,93.64,160.01,30.65
2022-08-28 22:00:00,2269.74,26.15,49.35,0.0,55.31,112.48,190.13,35.97
2022-08-28 23:00:00,2296.45,27.94,45.93,0.0,52.45,120.69,200.01,32.42
2022-08-29 00:00:00,2243.04,29.06,43.18,0.0,47.68,119.92,194.8,28.88
2022-08-29 01:00:00,2056.12,27.72,45.24,0.04,52.45,105.93,167.08,30.65
2022-08-29 02:00:00,2269.74,42.47,43.87,2.08,60.56,106.05,170.2,37.49
2022-08-29 03:00:00,1949.31,39.34,44.55,10.91,57.22,81.32,136.32,33.94
2022-08-29 04:00:00,687.6,4.64,29.13,38.98,34.81,29.22,55.53,15.45
2022-08-29 05:00:00,614.17,3.97,23.31,60.08,35.29,27.2,49.51,12.54
2022-08-29 06:00:00,627.52,3.32,21.93,92.98,41.01,33.68,55.11,12.03
2022-08-29 07:00:00,614.17,2.18,19.36,133.04,41.01,43.1,63.22,10.51
2022-08-29 08:00:00,607.49,1.72,18.34,167.37,41.48,53.92,73.13,9.5
2022-08-29 09:00:00,627.52,1.49,18.51,197.41,42.92,64.54,83.93,9.25
2022-08-29 10:00:00,634.19,1.31,19.54,205.99,41.01,64.22,83.5,8.99
2022-08-29 11:00:00,640.87,1.27,23.65,183.11,38.62,54.15,73.47,9.12
2022-08-29 12:00:00,667.57,1.01,29.82,147.34,36.24,42.96,62.46,9.88
2022-08-29 13:00:00,921.25,0.28,50.04,101.57,50.07,46.62,70.52,14.57
2022-08-29 14:00:00,1415.25,0.0,75.4,62.23,75.34,67.73,101.62,23.56
2022-08-29 15:00:00,1869.2,0.0,93.22,36.48,91.55,92.49,138.18,31.41
2022-08-29 16:00:00,2189.64,0.0,101.45,28.61,100.14,122.05,180.39,36.48
2022-08-29 17:00:00,2456.67,0.0,102.82,27.54,103.95,164.22,234.13,38.0
2022-08-29 18:00:00,2376.56,0.0,90.48,28.25,91.55,190.61,260.46,30.4
2022-08-29 19:00:00,2002.72,0.0,69.92,30.4,65.8,186.31,243.61,19.51
2022-08-29 20:00:00,1735.69,0.0,55.52,28.25,47.68,175.02,222.58,14.19
2022-08-29 21:00:00,1588.82,0.02,46.61,23.25,37.19,165.68,207.18,11.27
2022-08-29 22:00:00,1655.58,0.24,45.93,13.41,34.81,168.3,210.53,10.01
2022-08-29 23:00:00,1895.9,2.49,48.67,3.17,37.19,183.56,230.39,10.64
2022-08-30 00:00:00,2216.34,11.4,47.3,0.12,43.87,204.96,258.41,13.93
2022-08-30 01:00:00,2910.61,33.08,46.61,0.02,56.74,242.41,310.49,21.28
2022-08-30 02:00:00,4432.68,82.25,50.04,0.98,75.34,316.83,411.97,31.92
2022-08-30 03:00:00,5767.82,125.17,69.92,4.87,88.69,383.72,501.15,41.54
2022-08-30 04:00:00,2216.34,27.72,77.46,41.13,100.14,194.53,242.08,21.53
2022-08-30 05:00:00,1869.2,10.95,72.66,115.87,93.46,201.34,243.37,16.21
2022-08-30 06:00:00,1922.61,4.53,58.95,254.63,101.09,272.2,314.1,13.68
2022-08-30 07:00:00,1602.17,1.34,29.47,363.35,83.92,283.74,319.87,12.92
2022-08-30 08:00:00,1241.68,0.78,19.19,354.77,63.9,237.86,267.63,10.89
2022-08-30 09:00:00,1094.82,0.71,19.71,337.6,57.7,209.5,236.85,10.26
2022-08-30 10:00:00,947.95,0.68,21.08,291.82,50.07,166.66,191.54,10.26
2022-08-30 11:00:00,807.76,0.73,23.99,217.44,40.53,109.39,131.16,10.77
2022-08-30 12:00:00,714.3,0.61,27.76,148.77,34.33,67.28,87.02,11.4
2022-08-30 13:00:00,1401.9,0.34,68.55,64.37,44.82,71.55,103.86,21.03
2022-08-30 14:00:00,2616.88,8.38,104.19,3.8,65.8,113.04,173.24,36.98
2022-08-30 15:00:00,3417.97,30.85,93.22,0.0,79.15,150.86,233.49,48.64
2022-08-30 16:00:00,4112.24,48.28,89.11,0.0,90.6,193.25,294.89,57.25
2022-08-30 17:00:00,4646.3,59.01,87.74,0.0,98.23,228.77,344.74,60.8
2022-08-30 18:00:00,4165.65,51.86,86.37,0.0,92.51,214.0,321.0,51.68
2022-08-30 19:00:00,3898.62,52.75,79.51,0.0,81.06,208.73,311.49,39.52
2022-08-30 20:00:00,4486.08,69.74,71.29,0.0,71.53,255.06,374.21,35.97
2022-08-30 21:00:00,4806.52,77.78,62.38,0.0,64.85,291.88,421.97,34.45
2022-08-30 22:00:00,4806.52,77.78,54.15,0.0,60.08,310.14,445.76,32.17
2022-08-30 23:00:00,4486.08,72.42,46.61,0.0,56.27,305.64,435.74,27.61
2022-08-31 00:00:00,4112.24,67.95,41.13,0.0,55.31,287.94,406.21,24.07
2022-08-31 01:00:00,3898.62,70.63,39.07,0.01,62.94,268.56,374.09,28.37
2022-08-31 02:00:00,4592.9,99.24,41.81,0.56,77.25,289.04,403.27,43.57
2022-08-31 03:00:00,5020.14,118.02,54.15,3.71,82.02,290.01,404.59,50.16
2022-08-31 04:00:00,1388.55,9.61,53.47,91.55,80.11,142.77,174.19,15.71
2022-08-31 05:00:00,988.01,2.74,29.47,180.24,55.79,126.91,150.31,11.65
2022-08-31 06:00:00,854.49,1.34,18.16,231.74,46.25,130.69,151.36,10.89
2022-08-31 07:00:00,680.92,0.85,12.85,208.85,34.33,102.71,119.06,9.63
2022-08-31 08:00:00,574.11,0.71,13.37,157.36,27.18,67.78,80.96,9.12
2022-08-31 09:00:00,534.06,0.35,15.94,120.16,24.8,47.66,59.84,9.5
2022-08-31 10:00:00,520.71,0.02,17.99,95.84,23.6,34.07,44.65,9.88
2022-08-31 11:00:00,560.76,0.04,21.42,86.55,24.32,30.36,40.42,10.51
2022-08-31 12:00:00,594.14,0.03,24.68,86.55,25.27,36.6,47.41,9.88
2022-08-31 13:00:00,894.55,0.01,41.47,70.1,36.24,53.39,70.19,13.43
2022-08-31 14:00:00,1321.79,0.0,59.63,44.35,48.16,71.51,98.68,20.77
2022-08-31 15:00:00,1535.42,0.0,63.06,30.04,50.54,79.14,113.54,25.84
2022-08-31 16:00:00,1708.98,0.21,67.17,16.81,51.5,85.36,125.23,30.15
2022-08-31 17:00:00,1922.61,2.54,69.92,4.07,52.45,93.4,139.59,33.44
2022-08-31 18:00:00,1869.2,7.26,64.43,0.46,46.73,88.58,133.72,31.16
2022-08-31 19:00:00,1508.71,7.04,55.52,0.4,35.29,69.6,105.1,24.83
2022-08-31 20:00:00,1255.04,5.36,47.98,0.54,29.8,58.52,88.63,22.29
2022-08-31 21:00:00,1161.58,5.25,42.5,0.46,28.85,54.55,83.48,21.79
2022-08-31 22:00:00,1108.17,5.98,38.39,0.3,29.33,52.83,82.3,22.04
2022-08-31 23:00:00,1041.41,6.2,35.3,0.27,29.09,49.48,78.73,22.29
2022-09-01 00:00:00,1001.36,6.87,33.59,0.25,29.09,46.67,75.44,23.05
2022-09-01 01:00:00,1174.93,12.85,34.62,0.09,35.76,53.12,85.79,26.6
2022-09-01 02:00:00,1735.69,30.85,40.1,0.85,51.02,75.73,120.89,34.45
2022-09-01 03:00:00,2189.64,46.49,47.98,5.63,67.71,92.25,145.66,39.52
2022-09-01 04:00:00,1014.71,7.26,43.87,43.99,51.02,51.64,83.7,19.0
2022-09-01 05:00:00,781.06,3.8,31.87,66.52,41.96,42.22,69.54,14.69
2022-09-01 06:00:00,660.9,2.93,24.33,80.11,36.24,35.65,59.66,12.79
2022-09-01 07:00:00,567.44,1.98,19.71,82.97,29.33,28.46,48.83,11.02
2022-09-01 08:00:00,527.38,1.3,18.68,82.25,25.99,23.42,40.96,9.88
2022-09-01 09:00:00,520.71,0.81,18.85,83.68,25.03,21.84,38.23,9.37
2022-09-01 10:00:00,514.03,0.69,17.82,91.55,23.6,22.47,37.88,8.99
2022-09-01 11:00:00,534.06,0.37,19.36,95.84,23.13,23.72,38.14,8.99
2022-09-01 12:00:00,574.11,0.14,21.93,97.27,23.37,24.76,38.44,9.37
2022-09-01 13:00:00,2189.64,11.62,91.85,18.78,51.98,77.11,118.82,28.63
2022-09-01 14:00:00,4592.9,67.95,101.45,0.0,91.55,182.41,279.21,54.72
2022-09-01 15:00:00,6408.69,106.39,100.08,0.0,116.35,288.7,437.95,72.96
2022-09-01 16:00:00,8331.3,148.42,94.59,0.0,135.42,412.08,615.64,86.13
2022-09-01 17:00:00,9613.04,178.81,85.68,0.0,141.14,509.63,749.09,87.14
2022-09-01 18:00:00,8651.73,160.93,77.46,0.0,121.12,474.35,683.32,68.9
2022-09-01 19:00:00,6622.31,121.59,69.23,0.0,90.6,364.28,520.42,45.09
2022-09-01 20:00:00,6568.91,128.75,59.63,0.0,78.2,376.92,537.18,38.5
2022-09-01 21:00:00,6622.31,134.11,53.47,0.0,78.2,398.34,564.54,39.52
2022-09-01 22:00:00,6355.29,128.75,47.3,0.0,81.06,392.01,554.51,43.57
2022-09-01 23:00:00,5554.2,113.55,39.07,0.0,64.85,347.12,490.31,38.0
2022-09-02 00:00:00,4539.49,93.88,32.9,0.0,51.02,277.36,390.7,32.93
2022-09-02 01:00:00,3471.37,73.31,34.62,0.01,51.5,196.99,275.73,36.48
2022-09-02 02:00:00,4005.43,100.14,38.04,0.7,65.8,208.84,296.63,47.62
2022-09-02 03:00:00,4913.33,134.11,54.15,4.02,77.25,235.76,338.62,55.22
2022-09-02 04:00:00,2002.72,36.66,80.88,8.4,98.23,139.51,188.01,24.83
2022-09-02 05:00:00,1642.23,26.6,81.57,19.31,103.95,123.09,167.78,23.05
2022-09-02 06:00:00,1508.71,19.45,74.03,39.7,103.95,101.89,145.02,24.57
2022-09-02 07:00:00,934.6,5.7,40.44,82.25,59.6,59.38,89.05,16.72
2022-09-02 08:00:00,660.9,2.26,24.68,97.27,38.15,38.8,60.31,11.65
2022-09-02 09:00:00,594.14,1.55,21.93,98.71,33.86,32.58,51.84,10.64
2022-09-02 10:00:00,554.08,1.15,20.56,97.27,29.8,28.91,47.38,10.13
2022-09-02 11:00:00,534.06,1.06,21.08,91.55,26.7,24.64,41.99,9.75
2022-09-02 12:00:00,547.41,0.8,23.65,87.98,25.51,21.96,38.51,9.63
2022-09-02 13:00:00,1268.39,0.68,63.75,44.7,41.96,45.72,75.64,19.0
2022-09-02 14:00:00,2563.48,10.28,100.08,1.94,68.66,101.11,161.31,36.48
2022-09-02 15:00:00,3524.78,30.85,94.59,0.0,85.83,156.23,245.09,49.65
2022-09-02 16:00:00,4379.27,50.07,89.11,0.0,100.14,211.63,325.05,59.78
2022-09-02 17:00:00,5233.76,70.63,86.37,0.0,111.58,269.64,406.41,66.88
2022-09-02 18:00:00,5661.01,86.72,84.31,0.0,109.67,302.99,452.82,63.84
2022-09-02 19:00:00,5821.23,101.92,77.46,0.0,89.65,314.48,471.65,49.65
2022-09-02 20:00:00,5607.6,102.82,65.12,0.0,65.8,310.02,461.57,36.98
2022-09-02 21:00:00,4966.74,91.2,52.78,0.0,49.59,280.03,411.19,29.64
2022-09-02 22:00:00,3898.62,68.84,41.13,0.0,37.19,224.72,322.94,24.83
2022-09-02 23:00:00,2723.69,44.26,31.53,0.0,28.61,160.12,228.0,21.53
2022-09-03 00:00:00,1869.2,27.94,26.73,0.0,24.56,111.14,160.15,21.03
2022-09-03 01:00:00,961.3,1.87,35.99,5.01,22.89,55.7,90.36,24.07
2022-09-03 02:00:00,1121.52,6.71,38.39,8.85,30.52,55.28,93.41,25.59
2022-09-03 03:00:00,1161.58,14.19,35.64,23.25,35.76,51.3,89.44,26.09
2022-09-03 04:00:00,667.57,5.48,21.42,65.8,27.89,31.55,66.69,16.21
2022-09-03 05:00:00,554.08,2.96,15.25,98.71,25.27,33.28,73.92,14.31
2022-09-03 06:00:00,494.0,1.73,12.0,130.18,24.56,40.36,82.62,13.43
2022-09-03 07:00:00,363.83,0.94,7.2,133.04,20.74,36.93,68.96,7.16
2022-09-03 08:00:00,323.77,0.82,6.51,128.75,19.55,33.49,62.76,4.62
2022-09-03 09:00:00,323.77,0.79,6.6,124.45,15.26,28.78,61.46,4.69
2022-09-03 10:00:00,323.77,0.8,6.85,118.73,12.76,25.77,60.92,4.62
2022-09-03 11:00:00,333.79,0.94,8.31,110.15,12.52,23.0,57.05,4.56
2022-09-03 12:00:00,357.15,0.87,10.8,97.27,12.52,19.91,51.21,4.88
2022-09-03 13:00:00,961.3,1.03,43.87,45.78,24.56,34.22,72.92,12.79
2022-09-03 14:00:00,1708.98,5.03,66.49,3.98,39.58,60.73,114.78,23.56
2022-09-03 15:00:00,2029.42,14.75,58.95,0.12,45.78,77.44,139.49,30.15
2022-09-03 16:00:00,2082.82,15.2,57.58,0.1,46.73,83.36,145.59,32.42
2022-09-03 17:00:00,1789.09,9.61,53.47,0.52,40.05,72.36,126.44,29.39
2022-09-03 18:00:00,1188.28,2.07,43.18,7.87,27.42,46.92,84.92,21.79
2022-09-03 19:00:00,507.35,0.0,19.71,45.78,15.74,20.84,41.61,14.69
2022-09-03 20:00:00,410.56,0.0,15.25,52.21,14.31,17.25,34.14,14.06
2022-09-03 21:00:00,390.53,0.0,14.22,51.5,14.42,16.04,31.36,13.93
2022-09-03 22:00:00,380.52,0.0,13.37,52.93,15.14,16.35,31.44,13.55
2022-09-03 23:00:00,373.84,0.0,12.85,58.65,15.97,18.05,34.19,13.3
2022-09-04 00:00:00,380.52,0.0,13.37,58.65,16.93,19.83,38.15,13.55
2022-09-04 01:00:00,440.6,0.01,17.14,50.78,19.55,21.9,43.71,15.58
2022-09-04 02:00:00,547.41,1.48,21.59,40.77,22.41,23.91,51.23,17.48
2022-09-04 03:00:00,567.44,4.69,19.19,44.35,23.13,23.02,53.87,16.72
2022-09-04 04:00:00,433.92,3.1,11.48,64.37,16.69,17.7,46.01,10.39
2022-09-04 05:00:00,393.87,2.07,9.0,87.26,15.97,17.12,40.13,8.74
2022-09-04 06:00:00,380.52,1.52,7.97,108.72,15.97,19.32,40.03,8.61
2022-09-04 07:00:00,343.8,1.19,6.6,113.01,13.83,17.59,34.13,7.09
2022-09-04 08:00:00,327.11,1.19,6.6,113.01,12.64,15.64,29.67,6.21
2022-09-04 09:00:00,330.45,1.23,7.11,113.01,12.76,15.1,28.36,6.21
2022-09-04 10:00:00,357.15,1.42,9.17,108.72,14.07,15.42,28.58,6.59
2022-09-04 11:00:00,417.23,1.77,13.88,101.57,16.45,16.43,29.86,7.35
2022-09-04 12:00:00,487.33,1.56,19.88,86.55,17.88,16.87,30.4,8.11
2022-09-04 13:00:00,607.49,0.47,28.45,66.52,22.65,19.44,34.33,10.01
2022-09-04 14:00:00,700.95,0.0,31.87,50.78,25.03,22.49,39.3,12.54
2022-09-04 15:00:00,694.27,0.0,29.47,44.7,21.93,22.15,38.95,14.06
2022-09-04 16:00:00,654.22,0.0,26.39,43.27,19.79,20.94,37.08,14.95
2022-09-04 17:00:00,614.17,0.0,24.33,42.92,18.36,19.54,34.99,15.2
2022-09-04 18:00:00,534.06,0.0,21.08,43.27,15.74,16.06,29.19,13.93
2022-09-04 19:00:00,440.6,0.0,17.82,44.35,13.95,12.86,23.93,12.92
2022-09-04 20:00:00,440.6,0.0,18.16,41.84,17.17,13.69,25.45,13.93
2022-09-04 21:00:00,440.6,0.0,18.16,40.05,19.07,14.55,26.88,14.57
2022-09-04 22:00:00,447.27,0.0,18.85,36.84,21.22,15.58,28.51,15.33
2022-09-04 23:00:00,467.3,0.0,20.39,32.54,23.6,16.84,30.51,16.09
2022-09-05 00:00:00,514.03,0.03,23.99,25.75,27.18,19.0,33.92,17.23
2022-09-05 01:00:00,667.57,0.59,32.22,14.13,34.81,24.98,43.65,20.01
2022-09-05 02:00:00,934.6,9.16,34.27,9.48,43.87,33.81,58.56,24.07
2022-09-05 03:00:00,1028.06,17.88,30.85,19.49,49.11,36.13,63.55,24.32
2022-09-05 04:00:00,700.95,9.05,23.31,47.92,37.67,26.2,52.39,15.96
2022-09-05 05:00:00,640.87,5.42,21.25,83.68,37.67,30.64,59.86,14.06
2022-09-05 06:00:00,634.19,3.38,20.05,130.18,41.48,44.41,75.94,13.81
2022-09-05 07:00:00,580.79,2.04,16.45,167.37,38.62,53.06,85.16,11.78
2022-09-05 08:00:00,554.08,1.59,15.08,188.83,35.76,55.52,86.95,10.13
2022-09-05 09:00:00,540.73,1.44,15.59,197.41,34.33,54.97,85.41,9.37
2022-09-05 10:00:00,527.38,1.38,16.62,185.97,31.47,47.22,75.45,8.99
2022-09-05 11:00:00,520.71,1.37,19.19,160.22,27.66,36.26,61.88,8.99
2022-09-05 12:00:00,527.38,1.03,22.96,127.32,24.8,28.04,51.25,9.12
2022-09-05 13:00:00,988.01,0.43,52.09,75.1,34.81,38.66,68.93,15.96
2022-09-05 14:00:00,1575.47,0.03,77.46,28.97,46.73,59.75,103.65,25.08
2022-09-05 15:00:00,1815.8,0.86,78.83,9.83,49.11,70.85,122.81,30.15
2022-09-05 16:00:00,1815.8,2.99,71.29,3.4,47.21,73.59,126.83,32.17
2022-09-05 17:00:00,1762.39,5.03,64.43,1.43,44.82,72.54,124.31,32.42
2022-09-05 18:00:00,1548.77,4.92,59.63,1.35,39.1,62.91,108.02,28.37
2022-09-05 19:00:00,1201.63,2.18,52.09,3.62,29.8,47.28,82.05,22.04
2022-09-05 20:00:00,1054.76,0.92,45.24,6.71,27.42,43.03,73.32,20.27
2022-09-05 21:00:00,1014.71,0.63,40.78,8.05,28.61,44.33,74.0,20.27
2022-09-05 22:00:00,1028.06,0.85,39.07,6.53,30.99,46.79,76.85,21.53
2022-09-05 23:00:00,1001.36,1.44,37.7,4.25,32.42,46.71,76.4,22.8
2022-09-06 00:00:00,988.01,2.85,38.04,2.1,33.38,45.23,73.66,24.57
2022-09-06 01:00:00,1121.52,8.38,40.1,0.59,41.48,49.64,79.99,27.87
2022-09-06 02:00:00,1655.58,26.38,42.84,3.84,57.7,69.18,110.02,34.45
2022-09-06 03:00:00,2002.72,39.34,50.72,14.48,75.34,81.82,129.25,36.98
2022-09-06 04:00:00,1041.41,13.08,39.76,54.36,62.94,44.09,79.65,21.28
2022-09-06 05:00:00,894.55,7.26,34.62,94.41,59.6,47.97,85.04,18.24
2022-09-06 06:00:00,807.76,3.69,27.76,145.91,56.27,62.41,101.01,16.72
2022-09-06 07:00:00,614.17,1.75,17.31,170.23,39.58,59.79,97.15,13.17
2022-09-06 08:00:00,514.03,1.36,14.22,168.8,31.47,50.5,86.41,11.27
2022-09-06 09:00:00,500.68,1.3,14.91,164.51,30.99,46.24,82.53,11.15
2022-09-06 10:00:00,487.33,1.27,15.42,155.93,29.09,41.53,77.96,11.02
2022-09-06 11:00:00,494.0,1.34,17.65,140.19,27.89,37.78,74.3,11.02
2022-09-06 12:00:00,520.71,1.02,21.93,123.02,27.42,37.05,74.9,11.53
2022-09-06 13:00:00,974.66,0.31,50.04,81.54,42.44,53.9,101.85,18.24
2022-09-06 14:00:00,1735.69,0.0,81.57,36.12,61.99,88.56,156.48,29.13
2022-09-06 15:00:00,2216.34,0.27,90.48,15.56,71.53,117.52,202.96,36.98
2022-09-06 16:00:00,2456.67,1.56,90.48,6.44,79.15,136.79,230.87,41.04
2022-09-06 17:00:00,2403.26,2.12,85.68,4.52,86.78,140.08,232.54,40.53
2022-09-06 18:00:00,1949.31,0.8,75.4,9.03,88.69,120.46,199.92,34.45
2022-09-06 19:00:00,2189.64,10.06,74.03,1.39,79.15,131.61,212.28,30.4
2022-09-06 20:00:00,2857.21,27.49,65.8,0.0,72.48,170.92,264.71,32.93
2022-09-06 21:00:00,3364.56,39.34,61.01,0.0,79.15,208.17,312.86,40.02
2022-09-06 22:00:00,3685.0,46.04,61.69,0.0,96.32,237.84,349.75,53.2
2022-09-06 23:00:00,3898.62,51.41,61.69,0.0,103.0,258.93,374.38,59.78
2022-09-07 00:00:00,4165.65,62.58,59.63,0.0,101.09,281.11,398.42,59.78
2022-09-07 01:00:00,5126.95,94.77,56.89,0.0,104.9,339.14,469.26,64.85
2022-09-07 02:00:00,7583.62,175.24,58.26,0.5,123.98,470.64,640.56,88.16
2022-09-07 03:00:00,10040.28,250.34,83.63,3.0,139.24,589.4,795.26,98.29
2022-09-07 04:00:00,1735.69,21.9,69.23,56.51,121.12,122.35,169.53,28.37
2022-09-07 05:00:00,1214.98,8.38,50.72,115.87,96.32,98.54,141.12,21.03
2022-09-07 06:00:00,1001.36,3.69,34.27,183.11,83.92,107.2,148.22,17.48
2022-09-07 07:00:00,714.3,1.49,17.99,214.58,55.31,97.1,134.3,12.54
2022-09-07 08:00:00,560.76,1.2,13.54,200.27,38.15,74.54,110.43,9.88
2022-09-07 09:00:00,527.38,1.27,13.88,188.83,33.86,63.03,98.09,9.37
2022-09-07 10:00:00,507.35,1.3,14.57,168.8,30.04,53.14,87.11,9.12
2022-09-07 11:00:00,500.68,1.31,16.62,144.48,27.66,44.75,77.11,9.12
2022-09-07 12:00:00,514.03,0.94,20.39,120.16,26.7,39.69,71.34,9.63
2022-09-07 13:00:00,867.84,0.25,41.47,82.25,39.58,49.67,87.81,15.58
2022-09-07 14:00:00,1428.6,0.0,63.06,45.06,56.74,72.17,124.72,25.33
2022-09-07 15:00:00,1789.09,0.01,71.29,26.82,64.85,90.75,155.9,32.17
2022-09-07 16:00:00,2483.37,4.81,82.94,5.9,77.25,127.73,210.45,42.56
2022-09-07 17:00:00,3524.78,26.82,80.88,0.01,90.6,183.73,289.96,53.7
2022-09-07 18:00:00,3952.03,44.26,74.03,0.0,86.78,207.0,324.78,51.17
2022-09-07 19:00:00,4005.43,58.11,67.17,0.0,74.39,211.21,330.71,41.54
2022-09-07 20:00:00,4272.46,67.95,60.32,0.0,67.71,232.24,357.99,36.98
2022-09-07 21:00:00,4325.87,70.63,51.41,0.0,61.99,246.02,378.25,35.97
2022-09-07 22:00:00,4219.06,67.95,43.53,0.0,60.08,249.23,382.39,36.48
2022-09-07 23:00:00,4058.84,67.06,37.7,0.0,60.08,252.71,381.25,36.48
2022-09-08 00:00:00,4165.65,73.31,34.62,0.0,62.94,266.98,390.79,36.48
2022-09-08 01:00:00,4699.71,93.88,33.93,0.0,71.53,296.66,421.05,43.57
2022-09-08 02:00:00,6622.31,157.36,38.39,0.35,96.32,389.38,537.64,65.86
2022-09-08 03:00:00,8438.11,214.58,63.75,2.64,116.35,459.25,618.06,74.98
2022-09-08 04:00:00,1575.47,25.48,85.0,53.64,198.36,125.07,162.58,22.55
2022-09-08 05:00:00,1228.33,16.76,75.4,88.69,194.55,112.01,146.47,19.25
2022-09-08 06:00:00,1174.93,9.28,61.69,147.34,171.66,128.97,163.8,17.99
2022-09-08 07:00:00,1081.47,3.49,39.07,240.33,127.79,153.92,187.84,15.07
2022-09-08 08:00:00,1001.36,1.48,24.33,311.85,94.41,170.46,203.25,12.67
2022-09-08 09:00:00,961.3,1.05,21.42,337.6,82.02,173.08,205.63,11.65
2022-09-08 10:00:00,921.25,0.82,21.59,326.16,71.53,160.4,193.11,11.4
2022-09-08 11:00:00,894.55,0.63,24.33,283.24,61.04,139.08,171.45,11.91
2022-09-08 12:00:00,867.84,0.32,28.45,228.88,54.84,120.15,151.54,12.41
2022-09-08 13:00:00,2750.4,1.45,123.38,67.95,81.06,181.21,239.75,34.45
2022-09-08 14:00:00,5821.23,48.28,154.91,0.01,123.98,325.9,436.05,65.86
2022-09-08 15:00:00,8117.68,100.14,139.83,0.0,154.5,468.38,621.05,87.14
2022-09-08 16:00:00,9613.04,126.96,139.83,0.0,165.94,575.95,763.87,99.3
2022-09-08 17:00:00,9613.04,125.17,143.95,0.0,141.14,586.67,787.66,88.16
2022-09-08 18:00:00,7049.56,79.57,134.35,0.0,89.65,440.66,591.22,58.77
2022-09-08 19:00:00,1789.09,0.0,60.32,46.49,42.92,186.32,227.57,25.08
2022-09-08 20:00:00,1201.63,0.0,32.56,69.38,37.67,173.29,198.4,21.03
2022-09-08 21:00:00,1094.82,0.0,25.36,84.4,38.62,171.67,190.81,19.0
2022-09-08 22:00:00,1081.47,0.0,25.02,91.55,42.92,163.48,180.04,16.72
2022-09-08 23:00:00,1121.52,0.0,27.42,88.69,48.64,156.66,172.11,14.44
2022-09-09 00:00:00,1188.28,0.0,32.22,72.96,54.36,151.29,166.91,12.54
2022-09-09 01:00:00,1308.44,0.01,42.5,45.06,62.94,146.51,164.55,12.79
2022-09-09 02:00:00,1522.06,3.3,54.84,19.85,74.39,148.31,170.78,15.71
2022-09-09 03:00:00,1655.58,14.08,54.84,23.6,84.88,148.68,172.96,17.48
2022-09-09 04:00:00,1268.39,8.72,48.67,75.1,85.83,119.72,135.68,9.75
2022-09-09 05:00:00,1134.87,6.43,45.24,120.16,92.51,117.81,130.95,7.54
2022-09-09 06:00:00,1094.82,4.81,43.18,164.51,103.95,126.3,138.47,6.71
2022-09-09 07:00:00,1028.06,2.96,35.99,211.72,97.27,128.15,138.55,5.57
2022-09-09 08:00:00,988.01,2.1,31.53,240.33,88.69,126.04,135.47,5.19
2022-09-09 09:00:00,988.01,1.75,32.22,254.63,87.74,123.7,132.7,5.26
2022-09-09 10:00:00,1028.06,1.58,37.36,260.35,91.55,123.95,133.38,5.89
2022-09-09 11:00:00,1108.17,1.4,50.72,257.49,107.77,129.69,140.62,6.9
2022-09-09 12:00:00,1228.33,0.77,69.92,237.46,133.51,135.83,148.74,7.98
2022-09-09 13:00:00,1401.9,0.1,89.11,194.55,164.03,141.73,158.35,10.51
2022-09-09 14:00:00,1642.23,0.0,101.45,128.75,196.46,146.71,169.37,14.82
2022-09-09 15:00:00,1815.8,0.0,104.19,82.97,196.46,145.84,172.22,18.24
2022-09-09 16:00:00,1842.5,0.0,84.31,69.38,133.51,128.05,156.03,22.04
2022-09-09 17:00:00,1628.88,0.0,56.89,75.82,72.48,108.39,132.87,22.29
2022-09-09 18:00:00,1348.5,0.0,41.13,78.68,49.11,95.0,113.89,20.52
2022-09-09 19:00:00,1081.47,0.0,31.53,76.53,42.44,85.48,98.32,17.73
2022-09-09 20:00:00,961.3,0.0,25.36,75.1,39.58,77.45,87.38,15.83
2022-09-09 21:00:00,921.25,0.0,22.62,77.25,38.15,72.7,81.47,14.31
2022-09-09 22:00:00,947.95,0.0,25.36,71.53,41.96,76.67,86.15,12.79
2022-09-09 23:00:00,1028.06,0.0,29.82,60.08,47.21,85.72,96.35,10.26
2022-09-10 00:00:00,1081.47,0.0,35.3,50.78,54.36,96.82,107.68,7.6
2022-09-10 01:00:00,1174.93,0.0,44.55,43.27,65.8,115.51,127.18,7.16
2022-09-10 02:00:00,1415.25,1.68,61.01,29.33,82.97,136.24,151.4,8.74
2022-09-10 03:00:00,1575.47,11.62,68.55,27.18,103.0,141.64,158.67,9.63
2022-09-10 04:00:00,1308.44,13.97,65.8,39.34,119.21,109.99,124.57,7.66
2022-09-10 05:00:00,1174.93,15.65,63.06,52.93,135.42,97.63,111.86,7.22
2022-09-10 06:00:00,1108.17,14.98,63.75,79.39,156.4,100.74,114.74,6.4
2022-09-10 07:00:00,921.25,6.98,47.98,143.05,125.89,96.69,106.49,3.42
2022-09-10 08:00:00,841.14,3.05,34.96,205.99,102.04,109.14,116.73,1.82
2022-09-10 09:00:00,841.14,1.9,30.85,243.19,98.23,121.31,128.44,1.57
