Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
28/06/2017,2.6,-25.6,-24.9,26.4,25.9,-31842.72,2.4
29/06/2017,7.4,-25.12,-24.74,24.7,23.6,-28867.104,2.6
30/06/2017,9.4,-24.81,-24.58,21.1,20.5,-26190.432,2.6
01/07/2017,0.0,-24.66,-24.44,21.8,21.1,-23910.336,2.6
02/07/2017,0.0,-24.73,-24.43,21.8,20.8,-26160.192,2.5
03/07/2017,0.0,-24.86,-24.5,24.3,23.5,-28249.344,2.5
04/07/2017,0.0,-24.9,-24.54,26.3,25.1,-29245.536,2.4
05/07/2017,0.0,-25.29,-24.71,27.2,25.5,-30305.664,2.4
06/07/2017,0.0,-25.61,-24.93,27.9,26,-32092.416,2.3
07/07/2017,0.0,-25.79,-25.05,28.6,26.6,-32359.392,2.3
08/07/2017,0.0,-25.85,-25.13,29.3,27.8,-32882.112,2.2
09/07/2017,0.0,-25.92,-25.2,29.8,28.5,-32754.24,2.2
10/07/2017,0.0,-25.9,-25.2,28.8,27.5,-31755.456,2.2
11/07/2017,0.0,-25.9,-25.25,29.4,28.5,-32094.144,2.1
12/07/2017,0.0,-25.98,-25.29,29.2,27.8,-31698.432,2.1
13/07/2017,0.0,-26.06,-25.36,29.3,28.1,-32567.616,2.1
14/07/2017,0.0,-26.11,-25.4,27.6,26.7,-32066.496,2.1
15/07/2017,0.0,-26.17,-25.45,25.6,24.8,-31779.648,2.1
16/07/2017,0.0,-26.1,-25.52,23,22.7,-30414.528,2.2
17/07/2017,0.0,-26.17,-25.52,23.3,22.9,-30502.656,2.2
18/07/2017,0.0,-26.2,-25.58,25.5,24.8,-31566.24,2.1
19/07/2017,0.0,-26.32,-25.61,26.8,25.4,-31766.688,2.1
20/07/2017,0.0,-26.46,-25.7,27.7,26.4,-32607.36,2.1
21/07/2017,0.0,-26.35,-25.71,28.5,27.4,-31440.096,2.1
22/07/2017,0.0,-26.45,-25.75,29.4,27.8,-31919.616,2
23/07/2017,0.0,-26.41,-25.76,29.8,28.6,-31123.008,2.1
24/07/2017,6.4,-26.43,-25.74,24.4,24.2,-31332.96,2.1
25/07/2017,2.4,-25.93,-25.54,21.2,20.5,-24824.448,2.3
26/07/2017,0.2,-25.89,-25.48,21.2,20.6,-25340.256,2.3
27/07/2017,0.0,-25.71,-25.39,24.4,23.6,-27783.648,2.2
28/07/2017,0.0,-25.98,-25.48,26.2,25.2,-28872.288,2.3
29/07/2017,0.0,-26.25,-25.67,28,27.2,-30285.792,2.2
30/07/2017,0.0,-26.29,-25.71,28.5,27.5,-29707.776,2.2
31/07/2017,0.0,-26.38,-25.77,30.1,28.8,-30528.576,2.1
01/08/2017,0.0,-26.76,-25.91,32.4,30.8,-30924.288,2.1
02/08/2017,0.0,-26.81,-25.98,32.4,30.5,-31716.576,2
03/08/2017,0.0,-27,-26.11,33,31,-34049.376,2
04/08/2017,0.0,-26.99,-26.16,32.7,31.1,-33936.192,2
05/08/2017,0.0,-27.11,-26.24,32.1,30.6,-34262.784,2
06/08/2017,0.0,-27.08,-26.26,31.7,30.5,-33938.784,2
07/08/2017,0.0,-27.04,-26.26,30.4,29.3,-32642.784,2
08/08/2017,0.0,-26.87,-26.24,30.5,29.7,-31410.72,2
09/08/2017,0.0,-26.87,-26.25,31,29.8,-30893.184,1.9
10/08/2017,0.0,-26.94,-26.27,30.1,29,-30658.176,2
11/08/2017,0.0,-27,-26.29,25.4,25.1,-30432.672,1.9
12/08/2017,5.2,-26.48,-26.11,20.2,19.8,-24271.488,2
13/08/2017,0.0,-26.23,-25.97,22.5,22.1,-23169.024,2.2
14/08/2017,0.0,-26.26,-25.95,25.2,24.3,-25388.64,2.3
15/08/2017,0.0,-26.35,-26.02,26.6,25.8,-24094.368,2.3
16/08/2017,0.0,-26.58,-26.07,27.9,27.1,-28798.848,2.2
17/08/2017,0.0,-26.8,-26.16,28.1,27.7,-30312.576,2.1
18/08/2017,0.0,-26.85,-26.23,29.3,28.5,-31642.272,2.1
19/08/2017,0.0,-27.01,-26.3,28.8,27.6,-31595.616,2.1
20/08/2017,0.0,-26.91,-26.31,26,25.1,-28965.6,2.2
21/08/2017,0.0,-27.01,-26.36,23.4,23,-29627.424,2.2
22/08/2017,0.0,-26.97,-26.37,23.1,22.5,-29738.88,2.2
23/08/2017,0.0,-26.96,-26.41,24.8,23.8,-30348.864,2.2
24/08/2017,0.0,-27.01,-26.46,27,25.6,-30253.824,2.2
25/08/2017,0.0,-27.13,-26.5,27.5,26.3,-31479.84,2.2
26/08/2017,0.0,-27.18,-26.54,28.6,27.3,-31570.56,2.2
27/08/2017,0.0,-27.16,-26.55,29,27.5,-31154.112,2.2
28/08/2017,0.0,-27.2,-26.55,28.8,27.4,-31093.632,2.2
29/08/2017,0.0,-27.28,-26.61,26.9,26.4,-31110.048,2.2
30/08/2017,0.0,-27.31,-26.64,27,26.1,-32170.176,2.2
31/08/2017,0.0,-27.32,-26.66,28,27.1,-31636.224,2.2
01/09/2017,17.2,-27.21,-26.65,23.7,23.2,-29069.28,2.3
02/09/2017,1.2,-27.06,-26.54,22.8,21.1,-27811.296,2.4
03/09/2017,0.0,-27.03,-26.53,17.9,17.3,-28283.04,2.4
04/09/2017,0.0,-27.36,-26.71,19.5,18.7,-31845.312,2.4
05/09/2017,0.0,-27.08,-26.65,22.4,21.3,-28804.896,2.4
06/09/2017,0.0,-27.23,-26.63,23,22.1,-29684.448,2.3
07/09/2017,0.0,-27.16,-26.59,23.9,23.3,-28224.288,2.3
08/09/2017,0.0,-27.16,-26.58,22.6,22.3,-29154.816,2.3
09/09/2017,0.0,-27.13,-26.57,20.9,20.3,-29907.36,2.3
10/09/2017,39.4,-26.96,-26.48,19,18.7,-26416.8,2.4
11/09/2017,1.6,-26.83,-26.4,19.2,19.1,-26102.304,2.5
12/09/2017,1.8,-27.07,-26.5,19.8,19.7,-28798.848,2.5
13/09/2017,0.0,-26.94,-26.56,19.6,18.8,-27629.856,2.4
14/09/2017,0.0,-27.09,-26.53,20.5,20,-28759.968,2.4
15/09/2017,0.0,-27.08,-26.5,22.2,22.2,-28169.856,2.3
16/09/2017,14.4,-27.04,-26.49,22.1,21.4,-22945.248,2.4
17/09/2017,1.8,-27.18,-26.55,17.9,17.5,-28130.976,2.4
18/09/2017,3.6,-27.16,-26.57,17.5,17,-28685.664,2.5
19/09/2017,14.6,-27.05,-26.53,15.9,15.6,-28108.512,2.4
20/09/2017,0.0,-27.02,-26.53,14.3,13.8,-27142.56,2.5
21/09/2017,0.0,-27.17,-26.57,15,14.4,-28909.44,2.4
22/09/2017,0.0,-27.22,-26.6,16.3,15.6,-29146.176,2.4
23/09/2017,0.0,-27.25,-26.6,17.1,16.4,-28899.072,2.4
24/09/2017,0.0,-27.17,-26.59,16.3,15.7,-28621.728,2.3
25/09/2017,0.0,-27.24,-26.6,15.7,15.1,-29187.648,2.3
26/09/2017,0.0,-27.2,-26.61,16.9,16.4,-28683.936,2.3
27/09/2017,0.0,-27.23,-26.63,17.4,17.7,-29490.912,2.3
28/09/2017,0.0,-27.18,-26.63,17.5,17.6,-28548.288,2.3
29/09/2017,0.0,-27.26,-26.65,17.7,17,-29107.296,2.3
30/09/2017,0.0,-27.35,-26.67,16.6,16.3,-28473.984,2.3
01/10/2017,0.0,-27.27,-26.7,16.3,15.8,-27598.752,2.3
02/10/2017,0.0,-27.34,-26.71,18.5,18.1,-28562.112,2.3
03/10/2017,0.0,-27.31,-26.69,17.7,17.3,-28429.056,2.3
04/10/2017,0.0,-27.37,-26.73,19.5,18.9,-29839.104,2.3
05/10/2017,0.0,-27.41,-26.73,18.7,18.4,-29864.16,2.3
06/10/2017,4.6,-27.45,-26.75,18.3,17.9,-30102.624,2.3
07/10/2017,0.0,-27.47,-26.84,14.8,14.2,-28058.4,2.3
08/10/2017,0.0,-27.48,-26.83,13.8,13.7,-28766.88,2.3
09/10/2017,0.0,-27.43,-26.81,16.5,15.9,-27530.496,2.3
10/10/2017,0.0,-27.51,-26.86,16,15.5,-28498.176,2.3
11/10/2017,0.0,-27.58,-26.95,15.6,15.1,-29659.392,2.3
12/10/2017,0.0,-27.59,-26.97,15.4,14.8,-29722.464,2.3
13/10/2017,0.0,-27.63,-26.99,15.3,14.8,-29742.336,2.3
14/10/2017,0.0,-27.62,-27.01,15.9,15.4,-29496.96,2.3
15/10/2017,0.0,-27.64,-27.04,15.5,15.1,-29612.736,2.2
16/10/2017,0.0,-27.58,-27.01,15.2,14.6,-28367.712,2.2
17/10/2017,0.0,-27.64,-27.03,15.3,14.6,-29858.112,2.2
18/10/2017,0.0,-27.64,-27.01,14.4,13.9,-28850.688,2.3
19/10/2017,0.0,-27.6,-27.02,13.7,12.9,-29069.28,2.2
20/10/2017,0.0,-27.65,-27.04,14.4,13.8,-28913.76,2.2
21/10/2017,0.0,-27.61,-27.06,15.1,14.7,-28376.352,2.3
22/10/2017,12.0,-27.43,-26.97,15.7,15,-26892,2.3
23/10/2017,0.4,-27.5,-26.98,11.9,11.5,-26231.904,2.4
24/10/2017,0.0,-27.7,-27.06,10.8,10.3,-28118.88,2.5
25/10/2017,0.0,-27.69,-27.1,14.9,14.9,-28028.16,2.4
26/10/2017,0.0,-27.73,-27.11,13,12.5,-28278.72,2.4
27/10/2017,0.0,-27.68,-27.1,13,12.6,-28805.76,2.4
28/10/2017,0.0,-27.64,-27.09,14,13.1,-28029.888,2.3
29/10/2017,0.0,-27.64,-27.06,11.7,11.4,-28376.352,2.4
30/10/2017,0.0,-27.79,-27.13,12.7,13.1,-28633.824,2.4
31/10/2017,0.0,-27.9,-27.23,11.5,12.6,-30543.264,2.4
01/11/2017,0.0,-27.94,-27.29,9.6,9.6,-30657.312,2.3
02/11/2017,0.0,-27.88,-27.26,10.2,9.8,-29096.064,2.4
03/11/2017,2.8,-27.85,-27.22,14.6,14,-29490.912,2.4
04/11/2017,0.2,-27.78,-27.22,13.4,12.9,-28689.12,2.4
05/11/2017,8.6,-27.71,-27.19,12.9,12.9,-28832.544,2.5
06/11/2017,11.6,-27.85,-27.21,13.4,13.2,-29649.024,2.5
07/11/2017,0.8,-28.11,-27.38,9.9,9.4,-29100.384,2.6
08/11/2017,0.0,-28.05,-27.42,8.5,8.5,-31033.152,2.6
09/11/2017,1.2,-27.99,-27.42,10.9,10.6,-30669.408,2.6
10/11/2017,0.0,-27.84,-27.34,11.2,12.1,-27562.464,2.5
11/11/2017,0.0,-27.92,-27.38,7.2,7.3,-29280.096,2.5
12/11/2017,1.6,-27.92,-27.35,8.5,8.7,-28791.936,2.5
13/11/2017,8.0,-27.9,-27.28,9.9,9.6,-28535.328,2.6
14/11/2017,2.4,-27.77,-27.36,8.9,8.7,-26339.904,2.7
15/11/2017,1.4,-27.91,-27.41,9.6,9.1,-28248.48,2.8
16/11/2017,0.0,-27.94,-27.42,10.6,10.3,-29355.264,2.9
17/11/2017,0.0,-28.04,-27.45,10,11,-29700.864,2.8
18/11/2017,0.0,-27.99,-27.47,9.5,9.5,-29772.576,2.7
19/11/2017,0.0,-28.07,-27.46,6,5.8,-31340.736,2.7
20/11/2017,0.0,-28.12,-27.56,6.3,6.2,-31707.936,2.6
21/11/2017,0.0,-27.94,-27.5,6.5,6.2,-27095.904,2.6
22/11/2017,0.0,-27.9,-27.46,9.3,9.2,-26296.704,2.6
23/11/2017,0.0,-27.95,-27.48,11.1,10.8,-28593.216,2.6
24/11/2017,0.0,-27.96,-27.5,10.6,10.5,-28264.896,2.6
25/11/2017,1.4,-27.94,-27.46,13.2,13,-28796.256,2.6
26/11/2017,6.0,-27.87,-27.43,9.7,9.4,-24959.232,2.7
27/11/2017,0.0,-27.97,-27.53,5.7,5.3,-27445.824,2.8
28/11/2017,0.0,-27.98,-27.5,3.2,3.1,-28029.024,2.7
29/11/2017,23.0,-27.94,-27.46,8.5,8,-28663.2,2.8
30/11/2017,5.2,-27.95,-27.48,6,6.1,-28029.888,3
01/12/2017,0.2,-28.01,-27.56,2.1,2.5,-27842.4,3
02/12/2017,0.2,-28.08,-27.6,4.9,5.9,-30089.664,2.8
03/12/2017,0.0,-28.03,-27.65,6,6,-28219.104,2.8
04/12/2017,0.0,-28.14,-27.7,4.5,4.5,-29447.712,2.7
05/12/2017,0.0,-28.32,-27.83,1.7,1.8,-30931.2,2.7
06/12/2017,0.0,-28.16,-27.8,2.4,2.7,-29731.104,2.7
07/12/2017,0.0,-28.11,-27.72,6.8,6.6,-29230.848,2.7
08/12/2017,1.6,-27.95,-27.58,10.2,9.7,-27345.6,2.7
09/12/2017,3.0,-27.96,-27.56,5.1,4.8,-26968.896,2.8
10/12/2017,0.4,-27.99,-27.64,1.8,1.8,-26516.16,2.8
11/12/2017,2.4,-28.02,-27.59,13.4,13.5,-29166.912,2.8
12/12/2017,24.4,-28.04,-27.65,12.5,12.3,-27477.792,2.9
13/12/2017,23.2,-28.09,-27.71,7.5,7.4,-30755.808,3.2
14/12/2017,0.6,-28.12,-27.69,9.6,9.1,-30601.152,3
15/12/2017,25.2,-28.04,-27.65,11.1,11,-30333.312,3.2
16/12/2017,8.6,-28.09,-27.7,6.5,5.9,-29332.8,3.4
17/12/2017,0.2,-28.04,-27.78,4.2,4,-28336.608,3.2
18/12/2017,0.0,-28.1,-27.77,1.3,1.9,-29419.2,3
19/12/2017,0.0,-28.09,-27.78,0.3,1.3,-30103.488,2.9
20/12/2017,0.0,-28.01,-27.75,1.3,1.6,-30414.528,2.8
21/12/2017,0.0,-27.93,-27.7,4.3,4.3,-29490.912,2.8
22/12/2017,0.0,-27.87,-27.63,5.3,5.9,-28772.064,2.7
23/12/2017,0.0,-27.84,-27.61,6.9,6,-27809.568,2.7
24/12/2017,0.0,-27.66,-27.54,2.5,2.8,-26432.352,2.7
25/12/2017,0.0,-27.39,-27.48,3.3,4.1,-23079.168,2.7
26/12/2017,0.0,-27,-27.23,6.8,6.7,-22126.176,2.7
27/12/2017,44.6,-27.24,-27.15,8.6,8.6,-24538.464,3.1
28/12/2017,3.4,-27.6,-27.31,5.6,5.5,-31731.264,3.6
29/12/2017,0.2,-27.51,-27.45,4.4,4,-26441.856,3.1
30/12/2017,0.0,-27.42,-27.41,4.2,4.2,-26181.792,3
31/12/2017,0.0,-27.64,-27.48,8.1,7.8,-20026.656,2.9
01/01/2018,5.4,-27.3,-27.31,9.3,8.9,-23171.616,3
02/01/2018,3.2,-27.42,-27.32,7.2,6.7,-26502.336,3
03/01/2018,0.6,-27.39,-27.34,4,3.9,-27344.736,2.9
04/01/2018,0.2,-27.22,-27.29,8.4,7.5,-26391.744,2.9
05/01/2018,0.0,-27.7,-27.24,9.9,9.6,-24352.704,2.9
06/01/2018,0.0,-27.69,-27.24,10.2,10,-24043.392,2.8
07/01/2018,0.0,-27.63,-27.23,6.4,6.8,-24069.312,2.8
08/01/2018,0.0,-27.84,-27.29,8,8.6,-28096.416,2.8
09/01/2018,14.2,-27.62,-27.23,9.3,9.2,-24057.216,2.8
10/01/2018,0.2,-27.85,-27.26,6.2,6.6,-27784.512,2.9
11/01/2018,4.4,-27.75,-27.21,7,7.2,-26662.176,2.9
12/01/2018,0.0,-27.9,-27.26,9.5,9.1,-28339.2,2.8
13/01/2018,0.0,-27.76,-27.25,7.4,7.2,-26862.624,2.8
14/01/2018,0.0,-27.57,-27.21,6.8,7,-25867.296,2.8
15/01/2018,0.0,-27.83,-27.26,5.7,5.6,-28877.472,2.8
16/01/2018,1.4,-27.66,-27.19,9.9,9.7,-28195.776,2.8
17/01/2018,1.2,-27.54,-27.09,9.9,9.7,-26767.584,2.8
18/01/2018,0.0,-27.61,-27.21,4.1,4.2,-26811.648,2.8
19/01/2018,0.0,-27.67,-27.12,10,9.2,-26682.048,2.8
20/01/2018,0.0,-27.73,-27.17,7.9,7.4,-28050.624,2.8
21/01/2018,1.0,-27.6,-27.13,10.3,9.6,-27785.376,2.7
22/01/2018,0.0,-27.76,-27.21,5.5,6.3,-28964.736,2.7
23/01/2018,0.0,-27.7,-27.26,7.8,8,-28800.576,2.7
24/01/2018,0.0,-27.82,-27.31,5.4,5.3,-29072.736,2.7
25/01/2018,0.0,-27.82,-27.26,5.9,5.9,-29918.592,2.7
26/01/2018,0.0,-27.69,-27.2,7.8,7.7,-28167.264,2.7
27/01/2018,0.0,-27.73,-27.24,9.5,9.5,-28374.624,2.7
28/01/2018,0.0,-27.62,-27.26,6.4,6.4,-26619.84,2.6
29/01/2018,0.0,-27.44,-27.14,3.9,3.7,-24722.496,2.6
30/01/2018,0.0,-27.54,-27.12,5.9,5.8,-27647.136,2.6
31/01/2018,0.0,-27.49,-27.05,8.3,8.2,-25566.624,2.6
01/02/2018,2.6,-27.32,-26.95,9.9,9.8,-25446.528,2.7
02/02/2018,21.4,-27.21,-26.88,10.1,10.1,-24165.216,2.8
03/02/2018,21.2,-27.52,-26.98,6.9,6.7,-28905.12,3.6
04/02/2018,0.2,-27.52,-27.09,4.4,4.3,-27082.944,3.5
05/02/2018,0.0,-27.62,-27.12,4.3,4.7,-28714.176,3.1
06/02/2018,0.0,-27.55,-27.04,5.9,6.3,-28060.128,3
07/02/2018,4.0,-27.68,-27.03,6.5,6.5,-28368.576,2.9
08/02/2018,0.0,-27.57,-27.09,7,7,-27389.664,2.9
09/02/2018,0.2,-27.43,-27.05,7,6.7,-26457.408,2.8
10/02/2018,0.0,-27.45,-27,4.8,4.8,-27581.472,2.8
11/02/2018,0.0,-27.41,-27,5.3,4.3,-26827.2,2.8
12/02/2018,2.2,-27.27,-26.94,3.6,3.2,-25289.28,2.8
13/02/2018,0.0,-27.42,-26.98,3.9,3.4,-26660.448,2.7
14/02/2018,0.0,-27.31,-26.96,1.9,1.9,-25471.584,2.7
15/02/2018,0.0,-27.32,-27.02,3,2.9,-27426.816,2.7
16/02/2018,0.0,-27.34,-27.01,3.9,3.8,-27252.288,2.7
17/02/2018,2.6,-27.37,-27,5.4,5.1,-27745.632,2.7
18/02/2018,18.2,-27.24,-26.86,8.3,7.8,-26021.088,2.8
19/02/2018,0.0,-27.47,-26.94,7.2,6.2,-28785.024,2.9
20/02/2018,0.0,-27.28,-26.85,5.5,4.8,-25994.304,2.8
21/02/2018,0.8,-27.36,-26.87,5.3,4.9,-28531.872,2.8
22/02/2018,4.8,-27.29,-26.86,5.1,4.5,-26568.864,2.8
23/02/2018,3.2,-27.48,-26.89,6.7,6.9,-28843.776,2.8
24/02/2018,0.0,-27.2,-26.86,10.6,9.8,-26261.28,2.9
25/02/2018,0.0,-26.93,-26.73,4.1,3.1,-21529.152,2.9
26/02/2018,0.0,-26.87,-26.67,-2,-2.5,-22504.608,2.9
27/02/2018,0.0,-27.23,-26.72,-3.7,-4.2,-26655.264,2.8
28/02/2018,0.0,-27.51,-26.91,-1.7,-2.2,-30161.376,2.8
01/03/2018,14.2,-27.48,-26.89,0.8,0.9,-30799.008,2.9
02/03/2018,7.8,-27.46,-26.84,6.4,6.1,-31477.248,3.2
03/03/2018,29.0,-27.52,-26.89,7.3,6.8,-31806.432,3.6
04/03/2018,1.6,-27.14,-26.84,10.1,9.7,-27018.144,3.6
05/03/2018,11.0,-26.73,-26.6,7.9,7.2,-22559.04,3.2
06/03/2018,13.8,-26.75,-26.57,8.2,7.8,-23457.6,3.3
07/03/2018,7.2,-27.02,-26.67,9.3,8.8,-25627.104,3.3
08/03/2018,2.6,-27.02,-26.71,9.9,9.2,-25265.952,3.5
09/03/2018,0.0,-26.98,-26.7,11,10.3,-25654.752,3.2
10/03/2018,0.0,-26.82,-26.62,9.8,9.3,-23794.56,3.1
11/03/2018,15.0,-26.69,-26.46,12.7,12.3,-22961.664,3.1
12/03/2018,15.0,-26.51,-26.35,11.4,11.1,-21615.552,3.7
13/03/2018,0.6,-26.79,-26.45,11.1,10.8,-26003.808,3.5
14/03/2018,0.0,-26.89,-26.48,11,10.8,-25569.216,3.2
15/03/2018,1.6,-26.65,-26.39,10,9.2,-25093.152,3.2
16/03/2018,9.4,-26.65,-26.29,13,12.8,-23964.768,3.4
17/03/2018,10.6,-26.83,-26.24,10.5,10.3,-25213.248,3.3
18/03/2018,14.4,-26.42,-26.14,8.4,8.1,-21860.928,3.4
19/03/2018,12.6,-26.41,-26.1,7.1,6.7,-22671.36,3.8
20/03/2018,1.6,-26.39,-26.06,7.3,7.2,-23627.808,3.7
21/03/2018,1.0,-26.53,-26.12,5,4.6,-25619.328,3.4
22/03/2018,0.0,-26.34,-25.98,4.7,4.4,-24003.648,3.2
23/03/2018,0.0,-26.27,-25.88,5.2,5.3,-25065.504,3.1
24/03/2018,0.0,-26.39,-25.84,6,6.3,-26403.84,3.1
25/03/2018,0.0,-26.27,-25.77,6.9,6.8,-25627.104,3
26/03/2018,0.0,-26.24,-25.71,10,9.7,-25315.2,3
27/03/2018,0.0,-25.98,-25.65,9.5,9.6,-25320.384,2.9
28/03/2018,0.0,-25.86,-25.49,12,11.5,-24187.68,2.9
29/03/2018,0.0,-25.99,-25.48,14.3,14.2,-27865.728,2.9
30/03/2018,6.0,-25.89,-25.4,14.6,14.5,-26807.328,2.9
31/03/2018,16.4,-25.92,-25.29,12.1,11.6,-27455.328,3
01/04/2018,1.8,-25.71,-25.27,10.4,10.1,-24365.664,3.2
02/04/2018,0.0,-25.53,-25.12,11.4,10.9,-24358.752,3.1
03/04/2018,0.0,-25.65,-25.07,13.2,12.8,-25691.04,3
04/04/2018,0.6,-25.57,-25.06,12.2,11.7,-26226.72,3
05/04/2018,12.8,-25.61,-24.97,13.3,12.6,-27501.12,3.1
06/04/2018,0.0,-25.64,-24.99,12.8,12.8,-28766.88,3.1
07/04/2018,0.0,-25.71,-24.94,13.8,13.7,-29989.44,3
08/04/2018,0.0,-25.65,-24.89,15.6,15.3,-30489.696,2.9
09/04/2018,13.6,-25.34,-24.72,13,12.9,-26801.28,3.1
10/04/2018,0.0,-25.26,-24.7,14.9,14.4,-26616.384,3.2
11/04/2018,0.6,-25.08,-24.62,13.7,13.6,-26930.016,3
12/04/2018,8.2,-25.02,-24.52,13.9,13.7,-25582.176,3
13/04/2018,0.0,-25.04,-24.5,14.7,14.2,-26561.952,3
14/04/2018,0.0,-25.14,-24.48,14.8,15.1,-27416.448,2.9
15/04/2018,0.0,-24.95,-24.34,16.7,17.6,-26335.584,2.9
16/04/2018,0.0,-24.82,-24.29,16.5,16.5,-26275.968,2.9
17/04/2018,0.0,-25.23,-24.43,16.7,16,-29925.504,2.9
18/04/2018,0.0,-24.99,-24.4,17.4,16.9,-27198.72,2.8
19/04/2018,0.0,-24.99,-24.33,18.9,18,-28290.816,2.8
20/04/2018,0.0,-24.98,-24.28,19.4,19.2,-29045.952,2.8
21/04/2018,0.0,-24.94,-24.23,19.3,18.6,-29271.456,2.8
22/04/2018,0.0,-24.98,-24.24,18.8,18.4,-29999.808,2.7
23/04/2018,0.0,-25.03,-24.25,19.2,18.5,-30446.496,2.7
24/04/2018,0.0,-25.05,-24.28,18.9,18,-30539.808,2.7
25/04/2018,0.0,-24.8,-24.12,18.9,18,-27529.632,2.7
26/04/2018,0.0,-24.88,-24.12,18.8,17.9,-29337.12,2.7
27/04/2018,0.0,-24.78,-24.04,19.6,19.1,-28382.4,2.7
28/04/2018,0.0,-24.81,-24.05,21,20.9,-29642.112,2.7
29/04/2018,0.0,-24.67,-24,22,21.2,-28619.136,2.6
30/04/2018,0.0,-24.7,-23.99,18.6,17.9,-28112.832,2.6
01/05/2018,0.0,-24.34,-23.9,14,14.2,-26201.664,2.6
02/05/2018,0.6,-24.38,-23.79,17.9,17.6,-27274.752,2.6
03/05/2018,7.8,-24.31,-23.76,17.6,17,-27503.712,2.7
04/05/2018,1.6,-24.46,-23.81,18.4,17.8,-28121.472,2.7
05/05/2018,0.0,-24.44,-23.82,18.3,18.3,-28204.416,2.7
06/05/2018,3.0,-24.3,-23.79,17.4,17.3,-25881.12,2.7
07/05/2018,0.2,-24.31,-23.72,18.7,18.6,-27438.048,2.6
08/05/2018,32.2,-24.28,-23.69,17.7,17.4,-27489.888,2.6
09/05/2018,3.6,-24.13,-23.65,16,16,-26484.192,2.6
10/05/2018,0.2,-24.64,-23.81,18.3,18,-31529.088,2.7
11/05/2018,0.0,-24.59,-23.84,18.9,18.7,-32652.288,2.7
12/05/2018,0.0,-24.44,-23.8,18.9,18.6,-30164.832,2.6
13/05/2018,1.0,-24.18,-23.69,19,18.7,-27933.12,2.6
14/05/2018,6.8,-24.13,-23.62,15.1,15,-27222.048,2.6
15/05/2018,3.0,-23.83,-23.54,12.5,12.2,-24549.696,2.6
16/05/2018,1.4,-24,-23.56,14,13.6,-26752.032,2.7
17/05/2018,0.0,-23.93,-23.52,16.2,16,-26755.488,2.6
18/05/2018,0.0,-23.95,-23.47,18,17.8,-27050.112,2.6
19/05/2018,0.0,-24.17,-23.51,19,19.3,-28453.248,2.6
20/05/2018,0.0,-24,-23.47,19.4,19.7,-26660.448,2.6
21/05/2018,15.4,-24.11,-23.47,18.8,18.9,-27991.872,2.5
22/05/2018,1.2,-24.02,-23.45,20.2,19,-27140.832,2.6
23/05/2018,2.0,-23.8,-23.41,18.8,18.1,-26470.368,2.6
24/05/2018,0.0,-23.73,-23.35,20.5,20.1,-25989.12,2.5
25/05/2018,0.0,-23.8,-23.37,22.6,22.2,-28594.944,2.5
26/05/2018,0.0,-23.79,-23.38,23.6,23,-27735.264,2.5
27/05/2018,0.0,-23.75,-23.36,23.3,23.1,-27821.664,2.5
28/05/2018,0.0,-23.77,-23.37,23.6,23,-26922.24,2.5
29/05/2018,0.0,-23.74,-23.33,24.1,23.6,-27468.288,2.5
30/05/2018,0.8,-23.82,-23.35,22.2,22,-28516.32,2.5
31/05/2018,0.0,-23.73,-23.33,22.7,22.5,-27699.84,2.5
01/06/2018,0.0,-23.88,-23.38,23.1,22.3,-29243.808,2.4
02/06/2018,0.0,-23.92,-23.4,23,22.2,-29714.688,2.4
03/06/2018,0.0,-23.92,-23.41,24.5,23.8,-29752.704,2.4
04/06/2018,0.0,-23.93,-23.39,24.1,23.6,-29688.768,2.4
05/06/2018,0.8,-23.94,-23.41,21.8,21.9,-29824.416,2.4
06/06/2018,0.0,-24.05,-23.49,22.7,22.7,-30821.472,2.4
07/06/2018,0.0,-24.08,-23.51,25.1,24.5,-31229.28,2.4
08/06/2018,11.8,-23.85,-23.45,20.2,19.7,-28752.192,2.5
09/06/2018,4.2,-23.75,-23.38,21.4,21,-27670.464,2.5
10/06/2018,0.0,-23.68,-23.34,23.3,22.3,-27278.208,2.4
11/06/2018,0.0,-23.86,-23.38,25.6,24.2,-30062.88,2.4
12/06/2018,32.0,-23.96,-23.42,24.8,23.8,-30519.936,2.3
13/06/2018,10.6,-23.75,-23.38,18.8,18.7,-27493.344,2.4
14/06/2018,0.2,-23.58,-23.25,21.1,20.6,-25203.744,2.4
15/06/2018,0.0,-23.61,-23.28,21.1,20.1,-26888.544,2.3
16/06/2018,0.0,-23.64,-23.3,22.7,21.5,-27527.904,2.3
17/06/2018,0.0,-23.65,-23.31,23.2,22.4,-27077.76,2.3
18/06/2018,0.0,-23.86,-23.37,23.4,22.8,-29947.968,2.3
19/06/2018,0.0,-23.88,-23.44,24.7,24.1,-30095.712,2.3
20/06/2018,0.0,-23.92,-23.47,25.5,25.3,-29630.88,2.2
21/06/2018,0.0,-23.99,-23.52,25.4,24.8,-29963.52,2.2
22/06/2018,8.6,-24.07,-23.53,22.8,21.7,-30703.104,2.3
23/06/2018,0.0,-23.86,-23.51,21.4,21.3,-28491.264,2.3
24/06/2018,0.0,-23.77,-23.42,21.8,21.1,-26220.672,2.2
