product_id,product_name,category,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.68,40802,21393,19409,Fresh Harvest Co.,"Lake Anjali, AR",2022-09-22
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.07,24595,1059,23536,Fresh Harvest Co.,"Fort Brandyberg, ME",2022-06-11
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.07,14161,11824,2337,Happy Cows Dairy,"Roseville, NM",2023-11-25
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.37,15501,12336,3165,Golden Orchards,"Port Taniastead, NH",2023-02-17
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.30,6686,1309,5377,Happy Cows Dairy,"Marysville, ME",2023-08-07
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.73,24919,6813,18106,Organic Grain Collective,"Amarillo, TX",2023-11-24
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.69,48934,30212,18722,Dairyland Co-op,"Quigleyburgh, CT",2023-12-10
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.67,39115,32860,6255,Fresh Harvest Co.,"Rickeyfort, AR",2022-05-11
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.62,36690,35256,1434,Farmers Grain Union,"New Esperanzacester, PA",2023-08-18
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.85,10301,8313,1988,Country Fresh Meats,"Lake Archchester, LA",2022-03-29
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,10.38,22653,4907,17746,Ranchers Pride,"Paulaview, UT",2022-09-03
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.01,19744,17687,2057,Happy Cows Dairy,"Delray Beach, PA",2022-12-11
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.71,20027,19099,928,Golden Harvest Agriculture,"Libbieville, CT",2023-07-12
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.56,16022,15941,81,Citrus World Inc.,"West Madelynn, DE",2022-01-07
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.34,7327,4308,3019,Orchard Lane Farms,"Ginoside, IL",2023-04-05
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.89,25229,9351,15878,Farmers Grain Union,"Bradburgh, ND",2022-03-23
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.64,42123,40308,1815,Midwest Grains Co.,"Palm Springs, MA",2023-03-29
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.75,11258,9885,1373,Orchard Lane Farms,"Lake Minerva, HI",2022-04-17
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.96,30257,1665,28592,Nature's Best Produce,"North Mozelleton, IN",2023-04-30
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.20,35875,22103,13772,Fresh Dairy Farms,"Cristobalville, WY",2022-11-05
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.86,15960,9397,6563,Fresh Harvest Co.,"South Maye, WV",2022-04-14
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.66,43921,34638,9283,Berry Fields,"Feestfield, MT",2023-09-19
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.17,27748,3144,24604,Ranchers Pride,"North Chelsea, GA",2022-06-01
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.86,10669,1662,9007,Orchard Lane Farms,"West Magdalenhaven, AZ",2022-10-30
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.79,33070,27200,5870,Golden Harvest Agriculture,"West Arno, NE",2022-09-15
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.50,6338,1980,4358,Citrus World Inc.,"Lake Nathenborough, GA",2022-07-18
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,12.09,19059,9704,9355,Ranchers Pride,"West Isabellacester, NY",2022-06-01
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,11.26,11919,5198,6721,Organic Meats Co.,"Sawaynmouth, FL",2023-05-22
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,9.99,32981,15636,17345,Organic Meats Co.,"Laguna Niguel, SD",2022-09-18
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,7.83,8003,7919,84,Fresh Dairy Farms,"New Abigaleville, AR",2023-04-03
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.46,35284,27705,7579,Farmers Grain Union,"Independence, MA",2022-06-22
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.70,47640,35844,11796,Golden Orchards,"North Kaylie, MD",2022-01-12
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,11.37,15618,15287,331,Country Fresh Meats,"New Connieview, WV",2022-08-07
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.27,38641,36052,2589,Fresh Dairy Farms,"Breannatown, AK",2023-12-28
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,0.99,31908,312,31596,Sunrise Agriculture,"Strackefort, IL",2023-06-28
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.80,25879,17235,8644,Green Valley Farms,"North Delores, FL",2022-02-08
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.68,42316,36716,5600,Golden Orchards,"Tianaworth, GA",2023-08-20
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.80,10531,4528,6003,Green Valley Farms,"South Kaylin, TX",2022-03-27
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,14.37,39576,22965,16611,Prime Meats LLC,"Orlando, HI",2022-09-29
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.71,9362,159,9203,Happy Cows Dairy,"Guaynabo, MN",2023-02-06
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.06,46081,29980,16101,Dairyland Co-op,"Fort Elody, NE",2022-11-15
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.18,13833,3660,10173,Fresh Harvest Co.,"Lynnville, HI",2023-01-01
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.69,4291,3054,1237,Sunrise Agriculture,"East Velmaview, MT",2023-08-15
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.51,8914,4950,3964,Organic Grain Collective,"Lake Antonettecester, AL",2023-05-07
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.52,8294,894,7400,Golden Orchards,"Hilllhaven, PA",2022-04-08
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,6.53,25721,19484,6237,Organic Valley,"Fort Estevanberg, MI",2022-04-16
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,7.80,2566,1241,1325,Happy Cows Dairy,"East Madalyn, WI",2022-03-14
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.89,25663,15356,10307,Green Valley Farms,"Willmsland, CA",2023-11-23
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.43,12013,11754,259,Dairyland Co-op,"Armstrongchester, VA",2023-07-29
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.96,48666,22590,26076,Orchard Lane Farms,"North Bethesda, WY",2023-03-08
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,9.03,2144,1342,802,Fresh Dairy Farms,"Paramount, WA",2022-05-18
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.88,16767,10176,6591,Organic Valley,"Schaumburg, MN",2023-08-11
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.67,36232,14986,21246,Midwest Grains Co.,"Kraigshire, ID",2022-04-27
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.59,33067,5281,27786,Midwest Grains Co.,"Fort Andersonworth, CT",2023-06-11
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.64,24782,2442,22340,Midwest Grains Co.,"Nicholausberg, OK",2022-07-11
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,13.43,32297,17639,14658,Prime Meats LLC,"Fort Arleneton, ME",2023-12-24
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.12,35699,10468,25231,Organic Valley,"Leuschkehaven, MO",2023-07-20
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.93,2729,885,1844,Happy Cows Dairy,"Lake Trever, WI",2022-02-16
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.83,46220,21450,24770,Happy Cows Dairy,"Janyhaven, IA",2022-01-18
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.02,39812,35837,3975,Organic Valley,"Evertburgh, CA",2022-10-14
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.95,37066,2228,34838,Organic Grain Collective,"Feilfurt, AR",2023-10-19
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.42,17399,5895,11504,Organic Grain Collective,"Hicksville, ID",2022-05-22
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.31,46214,19953,26261,Golden Orchards,"Port Shainaton, NH",2022-04-14
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.25,17197,10972,6225,Happy Cows Dairy,"Port Johnathanfort, NC",2022-09-16
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.14,30826,7991,22835,Organic Grain Collective,"Julesfield, AK",2023-12-21
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.31,45482,28114,17368,Citrus World Inc.,"Kearny, AZ",2022-04-01
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.58,16498,15563,935,Fresh Dairy Farms,"Port Wilfredoport, MD",2022-02-19
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.45,19842,17745,2097,Fresh Harvest Co.,"Lurlinestad, PA",2022-12-22
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.89,7921,641,7280,Farmers Grain Union,"Carolefort, MN",2023-01-15
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.53,2492,46,2446,Midwest Grains Co.,"Port Ottis, WY",2022-01-11
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.45,7932,6821,1111,Fresh Dairy Farms,"Josephineview, MN",2022-10-11
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.02,44344,31828,12516,Orchard Lane Farms,"South Skyla, NJ",2022-09-17
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.86,20527,16861,3666,Fresh Dairy Farms,"Normahaven, NY",2023-02-08
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.16,21831,8367,13464,Dairyland Co-op,"South Whittier, MI",2023-04-29
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.75,8561,5013,3548,Berry Fields,"Hortenseboro, TX",2023-08-05
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,9.76,9254,2703,6551,Country Fresh Meats,"Trystanboro, NE",2022-06-29
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.98,21505,21152,353,Ranchers Pride,"Fort Richard, IN",2023-10-21
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.92,32606,14087,18519,Orchard Lane Farms,"Fort Tomasastead, MN",2022-11-04
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.58,22429,4825,17604,Citrus World Inc.,"Port Hudsonland, IN",2023-02-14
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.29,16031,13859,2172,Orchard Lane Farms,"Balistreribury, CT",2023-06-04
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,8.40,38667,5935,32732,Organic Meats Co.,"Fort Karli, WY",2022-03-31
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.85,43856,40499,3357,Organic Valley,"Bartonshire, RI",2022-08-02
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.06,3703,3486,217,Organic Grain Collective,"Rethatown, NY",2023-09-25
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.70,5370,4929,441,Fresh Harvest Co.,"West Gunner, ME",2023-05-05
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.73,20981,9580,11401,Nature's Best Produce,"Angelberg, WI",2022-10-31
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.19,8687,6235,2452,Green Valley Farms,"Lake Jamison, HI",2022-08-20
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.04,15881,13300,2581,Golden Harvest Agriculture,"Frederick, IL",2023-11-11
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.52,21673,11800,9873,Country Fresh Meats,"Fort Nicola, AL",2023-01-29
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.20,1490,45,1445,Sunrise Agriculture,"East Lance, FL",2022-04-09
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.75,39660,35916,3744,Orchard Lane Farms,"New Tyson, MA",2022-01-25
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,8.76,33118,17900,15218,Prime Meats LLC,"VonRuedenfort, VA",2023-09-29
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.58,1593,1587,6,Midwest Grains Co.,"East Ledafield, NV",2023-02-09
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.69,17385,5692,11693,Midwest Grains Co.,"Pollichberg, MT",2022-12-12
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.38,43030,34673,8357,Fresh Dairy Farms,"Sigurdfield, MI",2022-02-05
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.42,4620,3819,801,Fresh Harvest Co.,"Lake Hectorview, MA",2023-11-20
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.16,39949,23044,16905,Organic Valley,"South Alena, WV",2023-01-31
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.43,49154,44123,5031,Golden Harvest Agriculture,"Beahanshire, SD",2022-10-04
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.58,32866,22336,10530,Happy Cows Dairy,"North Linaburgh, SD",2023-08-20
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.10,34454,27781,6673,Citrus World Inc.,"New Lilyanfort, NE",2023-09-05
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.52,6970,972,5998,Golden Orchards,"Huntington, OH",2022-06-25
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.04,46985,14033,32952,Fresh Harvest Co.,"Fort Carterfield, WI",2022-08-31
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.73,7897,3871,4026,Farmers Grain Union,"Port Simeon, AK",2022-07-27
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.62,10287,6048,4239,Organic Grain Collective,"Christophemouth, ME",2022-10-19
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.77,25619,21906,3713,Golden Harvest Agriculture,"Letitiachester, MN",2022-06-21
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.29,20404,19257,1147,Ranchers Pride,"Stokesville, LA",2022-08-21
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.04,35603,16018,19585,Fresh Harvest Co.,"Sandyworth, MS",2022-06-04
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.51,14792,21,14771,Happy Cows Dairy,"Port Neilchester, MA",2023-05-12
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.41,6879,1471,5408,Happy Cows Dairy,"Lake Elenora, NH",2023-08-17
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,11.32,10866,10478,388,Country Fresh Meats,"Lake Nathanielbury, SC",2022-02-09
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.88,31545,7159,24386,Citrus World Inc.,"Fort Kennymouth, NE",2023-07-08
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,9.70,45900,36275,9625,Prime Meats LLC,"Gorczanystead, NV",2023-03-05
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.65,46599,8347,38252,Midwest Grains Co.,"Marleyton, UT",2022-12-13
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.83,32951,10300,22651,Organic Grain Collective,"Cecileville, NH",2022-07-09
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.88,38496,12721,25775,Farmers Grain Union,"West Guyworth, IL",2022-07-14
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,12.82,2902,2783,119,Ranchers Pride,"Milpitas, WV",2022-05-09
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.98,24226,10763,13463,Berry Fields,"Lake Joanietown, MN",2023-12-15
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.07,5006,881,4125,Farmers Grain Union,"Port Kaela, SC",2022-04-13
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,6.86,33820,23286,10534,Fresh Dairy Farms,"Fort Vicente, DE",2022-05-08
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.47,20949,1876,19073,Farmers Grain Union,"Kipmouth, ME",2022-06-22
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.69,38120,1873,36247,Green Valley Farms,"Hilo, NM",2023-11-07
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.77,16498,7584,8914,Orchard Lane Farms,"Edinburg, WY",2022-10-14
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,9.89,23821,3424,20397,Country Fresh Meats,"Parkerberg, MO",2023-01-21
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.30,35142,9197,25945,Happy Cows Dairy,"Wymanchester, TX",2023-11-29
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.29,34078,33017,1061,Golden Orchards,"Columbus, WA",2022-02-08
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.16,27346,17652,9694,Midwest Grains Co.,"Boca Raton, SC",2022-09-23
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.71,18313,16752,1561,Citrus World Inc.,"South Alexandrine, NM",2022-05-01
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.96,39781,24237,15544,Nature's Best Produce,"New Maybellefield, OK",2022-09-05
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.75,28412,21935,6477,Sunrise Agriculture,"Uptonland, OR",2022-12-13
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.94,8038,6834,1204,Berry Fields,"North Clementinafort, WA",2023-04-30
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.67,35545,12040,23505,Berry Fields,"New Jammietown, UT",2023-04-17
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.35,5902,5834,68,Dairyland Co-op,"North Martineboro, TN",2023-09-17
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.45,17018,11680,5338,Golden Harvest Agriculture,"Alfredmouth, MO",2022-07-31
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.06,21545,9228,12317,Organic Meats Co.,"Christiansenview, WY",2022-11-13
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,8.32,17561,6934,10627,Ranchers Pride,"New Aaronstead, WA",2023-10-19
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,11.97,15082,12913,2169,Prime Meats LLC,"Daughertytown, MD",2023-07-30
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.86,30095,28778,1317,Farmers Grain Union,"Hartford, NE",2023-10-14
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.61,1523,535,988,Organic Meats Co.,"Ryanport, VT",2023-10-14
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.96,28423,10789,17634,Nature's Best Produce,"Kareemborough, NH",2023-07-30
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.74,17731,3180,14551,Golden Harvest Agriculture,"Trevionville, TN",2023-11-21
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.60,18921,8702,10219,Happy Cows Dairy,"Aufderharboro, WY",2022-06-20
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.05,3941,333,3608,Golden Orchards,"Patrickcester, RI",2023-07-22
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.41,18593,8812,9781,Citrus World Inc.,"Abernathytown, IA",2022-12-16
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.60,25228,12790,12438,Dairyland Co-op,"Lake Antwon, RI",2022-04-05
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.71,41457,26666,14791,Organic Grain Collective,"Kuphalborough, LA",2022-05-17
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,7.03,32341,10421,21920,Golden Orchards,"Chaunceystead, TN",2023-08-13
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.70,44578,25501,19077,Country Fresh Meats,"East Karina, UT",2023-02-26
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.01,43959,1326,42633,Golden Orchards,"East Fausto, MN",2023-10-26
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.89,16193,4003,12190,Prime Meats LLC,"Blickcester, UT",2022-11-02
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,5.88,28988,19790,9198,Ranchers Pride,"Lake Ben, IN",2022-08-21
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.33,41735,17773,23962,Organic Valley,"D'Amoreview, TX",2022-02-16
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.95,4295,2182,2113,Midwest Grains Co.,"Lorain, FL",2023-05-20
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,12.30,7173,3108,4065,Country Fresh Meats,"Sporerstad, MS",2023-03-11
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.94,35380,17991,17389,Green Valley Farms,"Bergstromview, NJ",2023-01-15
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.26,6538,1944,4594,Dairyland Co-op,"Port Nelston, AR",2022-05-25
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.02,12854,10200,2654,Organic Valley,"West Aliyafort, MD",2022-09-19
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.45,11990,7465,4525,Organic Meats Co.,"Gainesville, PA",2022-01-27
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.84,33644,3729,29915,Nature's Best Produce,"Shawnee, NH",2022-12-15
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,5.70,19982,15310,4672,Country Fresh Meats,"Macejkovicfort, ME",2022-01-16
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.10,25754,7551,18203,Sunrise Agriculture,"East Destin, MS",2023-12-15
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,10.44,29376,5581,23795,Organic Meats Co.,"Bend, MA",2023-06-26
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,5.64,4870,1575,3295,Organic Meats Co.,"Port Brisa, MO",2023-07-28
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.82,32596,27404,5192,Fresh Harvest Co.,"West Khalil, OR",2022-10-16
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.86,31484,18169,13315,Orchard Lane Farms,"Kuphalshire, AR",2023-10-21
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.64,45534,42196,3338,Nature's Best Produce,"Jordanton, HI",2022-09-26
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.51,46245,42533,3712,Fresh Dairy Farms,"Terre Haute, MD",2022-09-08
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,13.41,5492,4983,509,Prime Meats LLC,"Schroederbury, MI",2022-10-05
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.51,19543,1401,18142,Farmers Grain Union,"Schulistview, IN",2023-02-16
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.52,3581,3091,490,Citrus World Inc.,"Opalchester, MS",2023-01-07
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.27,38087,4734,33353,Citrus World Inc.,"Providence, VA",2022-02-28
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.99,39749,12705,27044,Midwest Grains Co.,"Meriden, TX",2023-02-19
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.91,4487,3723,764,Organic Grain Collective,"Zitaton, OK",2023-01-09
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.70,4515,450,4065,Fresh Harvest Co.,"Katherinefield, NV",2023-12-04
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.25,39369,37934,1435,Green Valley Farms,"North Carroll, CO",2022-11-16
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.33,18394,12068,6326,Fresh Harvest Co.,"Beertown, AR",2022-02-10
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.42,36490,11130,25360,Sunrise Agriculture,"Ellsworthview, TN",2022-09-19
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,10.00,25203,12553,12650,Ranchers Pride,"Lake Miles, WV",2023-11-28
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.74,20465,6482,13983,Organic Meats Co.,"Felixtown, WI",2022-11-30
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.67,9693,1661,8032,Sunrise Agriculture,"Port Jerry, MS",2023-08-21
