unique_id,ds,y
M-032,2024-10-01,500.0
M-033,2024-10-01,1505.0
M-034,2024-10-01,27.0
M-035,2024-10-01,1184.0
M-036,2024-10-01,1100.0
M-037,2024-10-01,4400.0
M-038,2024-10-01,1169.0
M-039,2024-10-01,442.0
M-040,2024-10-01,1029.0
M-041,2024-10-01,1600.0
M-042,2024-10-01,901.0
M-043,2024-10-01,1773.0
M-044,2024-10-01,0.0
M-046,2024-10-01,840.0
M-047,2024-10-01,800.0
M-048,2024-10-01,540.0
M-049,2024-10-01,769.0
M-050,2024-10-01,1250.0
M-051,2024-10-01,1400.0
M-052,2024-10-01,801.0
M-053,2024-10-01,377.0
M-054,2024-10-01,1254.0
M-056,2024-10-01,1600.0
M-057,2024-10-01,2.0
M-058,2024-10-01,1600.0
M-059,2024-10-01,396.0
M-060,2024-10-01,384.0
M-061,2024-10-01,1000.0
M-062,2024-10-01,1300.0
M-063,2024-10-01,489.0
M-064,2024-10-01,1704.0
M-065,2024-10-01,521.0
M-066,2024-10-01,600.0
M-067,2024-10-01,400.0
M-068,2024-10-01,557.0
M-069,2024-10-01,225.0
M-070,2024-10-01,421.0
M-071,2024-10-01,822.0
M-072,2024-10-01,200.0
M-073,2024-10-01,200.0
M-074,2024-10-01,667.0
M-075,2024-10-01,188.0
M-076,2024-10-01,689.0
M-077,2024-10-01,236.0
M-078,2024-10-01,400.0
M-079,2024-10-01,562.0
M-080,2024-10-01,325.0
M-081,2024-10-01,0.0
M-082,2024-10-01,363.0
M-084,2024-10-01,212.0
M-085,2024-10-01,250.0
M-086,2024-10-01,499.0
M-087,2024-10-01,751.0
M-088,2024-10-01,351.0
M-089,2024-10-01,255.0
M-090,2024-10-01,238.0
M-092,2024-10-01,288.0
M-093,2024-10-01,254.0
M-094,2024-10-01,0.0
M-095,2024-10-01,261.0
M-096,2024-10-01,329.0
M-097,2024-10-01,332.0
M-098,2024-10-01,326.0
M-099,2024-10-01,0.0
M-100,2024-10-01,200.0
M-101,2024-10-01,161.0
M-102,2024-10-01,0.0
M-103,2024-10-01,95.0
M-104,2024-10-01,823.0
M-105,2024-10-01,223.0
M-109,2024-10-01,239.0
M-110,2024-10-01,196.0
M-111,2024-10-01,0.0
M-112,2024-10-01,100.0
M-113,2024-10-01,0.0
M-114,2024-10-01,0.0
M-115,2024-10-01,129.0
M-116,2024-10-01,180.0
M-117,2024-10-01,200.0
M-118,2024-10-01,202.0
M-119,2024-10-01,191.0
M-120,2024-10-01,224.0
M-121,2024-10-01,226.0
M-122,2024-10-01,114.0
M-123,2024-10-01,119.0
M-124,2024-10-01,0.0
M-125,2024-10-01,13.0
M-126,2024-10-01,479.0
M-128,2024-10-01,6500.0
M-129,2024-10-01,0.0
M-130,2024-10-01,12.0
M-131,2024-10-01,184.0
M-133,2024-10-01,200.0
M-134,2024-10-01,78.0
M-135,2024-10-01,135.0
M-136,2024-10-01,0.0
M-137,2024-10-01,120.0
M-138,2024-10-01,100.0
M-139,2024-10-01,0.0
M-141,2024-10-01,157.0
M-142,2024-10-01,600.0
M-145,2024-10-01,200.0
M-146,2024-10-01,109.0
M-147,2024-10-01,135.0
M-149,2024-10-01,159.0
M-150,2024-10-01,0.0
M-151,2024-10-01,81.0
M-152,2024-10-01,100.0
M-153,2024-10-01,30.0
M-155,2024-10-01,195.0
M-156,2024-10-01,50.0
M-157,2024-10-01,79.0
M-158,2024-10-01,0.0
M-159,2024-10-01,220.0
M-160,2024-10-01,121.0
M-161,2024-10-01,4.0
M-162,2024-10-01,98.0
M-163,2024-10-01,139.0
M-164,2024-10-01,185.0
M-165,2024-10-01,138.0
M-166,2024-10-01,91.0
M-167,2024-10-01,49.0
M-168,2024-10-01,88.0
M-169,2024-10-01,100.0
M-171,2024-10-01,106.0
M-172,2024-10-01,200.0
M-173,2024-10-01,80.0
M-174,2024-10-01,85.0
M-175,2024-10-01,93.0
M-176,2024-10-01,154.0
M-179,2024-10-01,101.0
M-180,2024-10-01,57.0
M-181,2024-10-01,79.0
M-182,2024-10-01,60.0
M-183,2024-10-01,620.0
M-184,2024-10-01,41.0
M-185,2024-10-01,36.0
M-186,2024-10-01,264.0
M-187,2024-10-01,62.0
M-188,2024-10-01,0.0
M-189,2024-10-01,57.0
M-190,2024-10-01,83.0
M-191,2024-10-01,98.0
M-192,2024-10-01,55.0
M-193,2024-10-01,19.0
M-194,2024-10-01,73.0
M-195,2024-10-01,34.0
M-197,2024-10-01,0.0
M-198,2024-10-01,93.0
M-200,2024-10-01,0.0
R-001,2024-10-01,1000.0
R-002,2024-10-01,1000.0
R-011,2024-10-01,100.0
R-017,2024-10-01,0.0
R-018,2024-10-01,100.0
R-019,2024-10-01,41.0
R-024,2024-10-01,40.0
R-025,2024-10-01,0.0
R-047,2024-10-01,6.0
R-055,2024-10-01,3.0
R-065,2024-10-01,40.0
R-067,2024-10-01,2.0
R-075,2024-10-01,2.0
R-086,2024-10-01,2.0
R-097,2024-10-01,2.0
F-001,2024-11-01,4987.0
F-002,2024-11-01,1541.0
F-003,2024-11-01,1025.0
F-004,2024-11-01,1355.0
F-005,2024-11-01,672.0
F-006,2024-11-01,1520.0
F-007,2024-11-01,795.0
F-008,2024-11-01,792.0
F-009,2024-11-01,763.0
F-010,2024-11-01,1054.0
F-012,2024-11-01,959.0
F-013,2024-11-01,410.0
F-014,2024-11-01,843.0
F-015,2024-11-01,708.0
F-016,2024-11-01,805.0
F-017,2024-11-01,586.0
F-018,2024-11-01,411.0
F-019,2024-11-01,422.0
F-020,2024-11-01,627.0
F-021,2024-11-01,476.0
F-022,2024-11-01,465.0
F-023,2024-11-01,595.0
F-024,2024-11-01,665.0
F-025,2024-11-01,234.0
F-026,2024-11-01,678.0
F-027,2024-11-01,266.0
F-028,2024-11-01,348.0
F-029,2024-11-01,303.0
F-030,2024-11-01,595.0
F-031,2024-11-01,524.0
F-032,2024-11-01,528.0
F-033,2024-11-01,668.0
F-034,2024-11-01,467.0
F-035,2024-11-01,287.0
F-036,2024-11-01,0.0
F-037,2024-11-01,449.0
F-038,2024-11-01,577.0
F-039,2024-11-01,745.0
F-040,2024-11-01,514.0
F-041,2024-11-01,363.0
F-042,2024-11-01,351.0
F-043,2024-11-01,355.0
F-044,2024-11-01,414.0
F-045,2024-11-01,536.0
F-046,2024-11-01,488.0
F-047,2024-11-01,384.0
F-048,2024-11-01,581.0
F-049,2024-11-01,508.0
F-050,2024-11-01,327.0
F-051,2024-11-01,179.0
F-052,2024-11-01,424.0
F-053,2024-11-01,64.0
F-054,2024-11-01,375.0
F-055,2024-11-01,38.0
F-056,2024-11-01,586.0
F-057,2024-11-01,389.0
F-058,2024-11-01,290.0
F-059,2024-11-01,574.0
F-060,2024-11-01,280.0
F-061,2024-11-01,417.0
F-062,2024-11-01,495.0
F-064,2024-11-01,184.0
F-065,2024-11-01,406.0
F-066,2024-11-01,176.0
F-067,2024-11-01,210.0
F-068,2024-11-01,171.0
F-069,2024-11-01,444.0
F-070,2024-11-01,282.0
F-071,2024-11-01,119.0
F-072,2024-11-01,624.0
F-073,2024-11-01,273.0
F-074,2024-11-01,312.0
F-075,2024-11-01,389.0
F-076,2024-11-01,352.0
F-077,2024-11-01,832.0
F-078,2024-11-01,213.0
F-079,2024-11-01,343.0
F-080,2024-11-01,372.0
F-081,2024-11-01,551.0
F-082,2024-11-01,241.0
F-083,2024-11-01,253.0
F-084,2024-11-01,395.0
F-085,2024-11-01,392.0
F-087,2024-11-01,410.0
F-088,2024-11-01,114.0
F-089,2024-11-01,1.0
F-091,2024-11-01,337.0
F-092,2024-11-01,480.0
F-093,2024-11-01,123.0
F-094,2024-11-01,150.0
F-095,2024-11-01,281.0
F-096,2024-11-01,300.0
F-097,2024-11-01,220.0
F-098,2024-11-01,327.0
F-099,2024-11-01,281.0
F-100,2024-11-01,186.0
F-101,2024-11-01,592.0
F-102,2024-11-01,410.0
F-103,2024-11-01,209.0
F-104,2024-11-01,160.0
F-105,2024-11-01,360.0
F-106,2024-11-01,348.0
F-107,2024-11-01,396.0
F-108,2024-11-01,279.0
F-109,2024-11-01,156.0
F-110,2024-11-01,284.0
F-111,2024-11-01,467.0
F-112,2024-11-01,314.0
F-113,2024-11-01,225.0
F-114,2024-11-01,303.0
F-115,2024-11-01,383.0
F-116,2024-11-01,236.0
F-117,2024-11-01,183.0
F-118,2024-11-01,336.0
F-119,2024-11-01,135.0
F-120,2024-11-01,101.0
F-122,2024-11-01,128.0
F-123,2024-11-01,334.0
F-124,2024-11-01,144.0
F-125,2024-11-01,398.0
F-126,2024-11-01,207.0
F-127,2024-11-01,535.0
F-128,2024-11-01,236.0
F-129,2024-11-01,214.0
F-130,2024-11-01,161.0
F-131,2024-11-01,25.0
F-132,2024-11-01,280.0
F-133,2024-11-01,209.0
F-134,2024-11-01,182.0
F-135,2024-11-01,30.0
F-136,2024-11-01,268.0
F-137,2024-11-01,50.0
F-138,2024-11-01,188.0
F-139,2024-11-01,177.0
F-140,2024-11-01,301.0
F-141,2024-11-01,165.0
F-142,2024-11-01,189.0
F-143,2024-11-01,255.0
F-145,2024-11-01,61.0
F-146,2024-11-01,433.0
F-147,2024-11-01,301.0
F-148,2024-11-01,120.0
F-149,2024-11-01,279.0
F-150,2024-11-01,171.0
F-153,2024-11-01,131.0
F-154,2024-11-01,480.0
F-155,2024-11-01,295.0
F-156,2024-11-01,326.0
F-157,2024-11-01,485.0
F-158,2024-11-01,0.0
F-159,2024-11-01,103.0
F-160,2024-11-01,193.0
F-161,2024-11-01,280.0
F-162,2024-11-01,122.0
F-164,2024-11-01,113.0
F-165,2024-11-01,50.0
F-166,2024-11-01,174.0
F-167,2024-11-01,428.0
F-168,2024-11-01,74.0
F-169,2024-11-01,263.0
F-170,2024-11-01,265.0
F-171,2024-11-01,283.0
F-172,2024-11-01,527.0
F-173,2024-11-01,220.0
F-174,2024-11-01,303.0
F-175,2024-11-01,113.0
F-176,2024-11-01,142.0
F-177,2024-11-01,154.0
F-178,2024-11-01,139.0
F-179,2024-11-01,312.0
F-180,2024-11-01,119.0
F-181,2024-11-01,95.0
F-182,2024-11-01,2304.0
F-183,2024-11-01,370.0
F-184,2024-11-01,507.0
F-185,2024-11-01,11.0
F-186,2024-11-01,83.0
F-187,2024-11-01,60.0
F-188,2024-11-01,142.0
F-189,2024-11-01,228.0
F-190,2024-11-01,340.0
F-191,2024-11-01,182.0
F-193,2024-11-01,30.0
F-194,2024-11-01,118.0
F-195,2024-11-01,353.0
F-196,2024-11-01,300.0
F-197,2024-11-01,229.0
F-198,2024-11-01,156.0
F-199,2024-11-01,173.0
F-200,2024-11-01,94.0
M-001,2024-11-01,99777.0
M-002,2024-11-01,0.0
M-003,2024-11-01,26821.0
M-004,2024-11-01,21160.0
M-005,2024-11-01,20609.0
M-006,2024-11-01,640.0
M-007,2024-11-01,5364.0
M-008,2024-11-01,6900.0
M-009,2024-11-01,6740.0
M-010,2024-11-01,6000.0
M-011,2024-11-01,1965.0
M-013,2024-11-01,8500.0
M-014,2024-11-01,3150.0
M-016,2024-11-01,2983.0
M-017,2024-11-01,3718.0
M-018,2024-11-01,2512.0
M-019,2024-11-01,2735.0
M-020,2024-11-01,14750.0
M-021,2024-11-01,4109.0
M-022,2024-11-01,3866.0
M-023,2024-11-01,2150.0
M-024,2024-11-01,3167.0
M-025,2024-11-01,2500.0
M-026,2024-11-01,0.0
M-027,2024-11-01,0.0
M-029,2024-11-01,1297.0
M-032,2024-11-01,1350.0
M-033,2024-11-01,1000.0
M-034,2024-11-01,19.0
M-035,2024-11-01,1238.0
M-036,2024-11-01,650.0
M-037,2024-11-01,4400.0
M-038,2024-11-01,1344.0
M-039,2024-11-01,670.0
M-040,2024-11-01,514.0
M-041,2024-11-01,1400.0
M-042,2024-11-01,778.0
M-043,2024-11-01,1395.0
M-044,2024-11-01,850.0
M-046,2024-11-01,912.0
M-047,2024-11-01,550.0
M-048,2024-11-01,446.0
M-049,2024-11-01,1050.0
M-050,2024-11-01,1250.0
M-051,2024-11-01,1800.0
M-052,2024-11-01,803.0
M-053,2024-11-01,549.0
M-054,2024-11-01,649.0
M-056,2024-11-01,1117.0
M-057,2024-11-01,4.0
M-058,2024-11-01,1800.0
M-059,2024-11-01,617.0
M-060,2024-11-01,482.0
M-061,2024-11-01,500.0
M-062,2024-11-01,1200.0
M-063,2024-11-01,472.0
M-064,2024-11-01,1919.0
M-065,2024-11-01,514.0
M-066,2024-11-01,200.0
M-067,2024-11-01,400.0
M-068,2024-11-01,262.0
M-069,2024-11-01,346.0
M-070,2024-11-01,615.0
M-071,2024-11-01,238.0
M-072,2024-11-01,600.0
M-073,2024-11-01,400.0
M-074,2024-11-01,406.0
M-075,2024-11-01,416.0
M-076,2024-11-01,466.0
M-077,2024-11-01,477.0
M-078,2024-11-01,400.0
M-079,2024-11-01,136.0
M-080,2024-11-01,304.0
M-081,2024-11-01,200.0
M-082,2024-11-01,329.0
M-084,2024-11-01,117.0
M-085,2024-11-01,375.0
M-086,2024-11-01,318.0
M-087,2024-11-01,359.0
M-088,2024-11-01,312.0
M-089,2024-11-01,202.0
M-090,2024-11-01,0.0
M-092,2024-11-01,226.0
M-093,2024-11-01,200.0
M-094,2024-11-01,0.0
M-095,2024-11-01,268.0
M-096,2024-11-01,167.0
M-097,2024-11-01,224.0
M-098,2024-11-01,550.0
M-099,2024-11-01,250.0
M-100,2024-11-01,0.0
M-101,2024-11-01,173.0
M-102,2024-11-01,0.0
M-103,2024-11-01,93.0
M-104,2024-11-01,768.0
M-105,2024-11-01,138.0
M-109,2024-11-01,158.0
M-110,2024-11-01,219.0
M-111,2024-11-01,250.0
M-112,2024-11-01,100.0
M-113,2024-11-01,0.0
M-114,2024-11-01,0.0
M-115,2024-11-01,116.0
M-116,2024-11-01,163.0
M-117,2024-11-01,1700.0
M-118,2024-11-01,154.0
M-119,2024-11-01,167.0
M-120,2024-11-01,75.0
M-121,2024-11-01,139.0
M-122,2024-11-01,9.0
M-123,2024-11-01,175.0
M-124,2024-11-01,0.0
M-125,2024-11-01,54.0
M-126,2024-11-01,152.0
M-128,2024-11-01,4000.0
M-129,2024-11-01,200.0
M-130,2024-11-01,13.0
M-131,2024-11-01,120.0
M-133,2024-11-01,0.0
M-134,2024-11-01,11.0
M-135,2024-11-01,114.0
M-136,2024-11-01,0.0
M-137,2024-11-01,126.0
M-138,2024-11-01,270.0
M-139,2024-11-01,0.0
M-141,2024-11-01,62.0
M-142,2024-11-01,0.0
M-145,2024-11-01,300.0
M-146,2024-11-01,83.0
M-147,2024-11-01,105.0
M-149,2024-11-01,108.0
M-150,2024-11-01,0.0
M-151,2024-11-01,79.0
M-152,2024-11-01,182.0
M-153,2024-11-01,54.0
M-155,2024-11-01,111.0
M-156,2024-11-01,0.0
M-157,2024-11-01,58.0
M-158,2024-11-01,2.0
M-159,2024-11-01,144.0
M-160,2024-11-01,88.0
M-161,2024-11-01,1.0
M-162,2024-11-01,88.0
M-163,2024-11-01,147.0
M-164,2024-11-01,181.0
M-165,2024-11-01,346.0
M-166,2024-11-01,102.0
M-167,2024-11-01,95.0
M-168,2024-11-01,56.0
M-169,2024-11-01,88.0
M-171,2024-11-01,100.0
M-172,2024-11-01,200.0
M-173,2024-11-01,85.0
M-174,2024-11-01,68.0
M-175,2024-11-01,63.0
M-176,2024-11-01,135.0
M-179,2024-11-01,67.0
M-180,2024-11-01,52.0
M-181,2024-11-01,24.0
M-182,2024-11-01,71.0
M-183,2024-11-01,460.0
M-184,2024-11-01,30.0
M-185,2024-11-01,7.0
M-186,2024-11-01,191.0
M-187,2024-11-01,56.0
M-188,2024-11-01,200.0
M-189,2024-11-01,59.0
M-190,2024-11-01,61.0
M-191,2024-11-01,85.0
M-192,2024-11-01,65.0
M-193,2024-11-01,22.0
M-194,2024-11-01,58.0
M-195,2024-11-01,41.0
M-197,2024-11-01,0.0
M-198,2024-11-01,82.0
M-200,2024-11-01,1.0
R-001,2024-11-01,500.0
R-002,2024-11-01,500.0
R-011,2024-11-01,160.0
R-017,2024-11-01,50.0
R-018,2024-11-01,120.0
R-019,2024-11-01,47.0
R-024,2024-11-01,0.0
R-025,2024-11-01,30.0
R-047,2024-11-01,6.0
R-055,2024-11-01,5.0
R-065,2024-11-01,30.0
R-067,2024-11-01,0.0
R-075,2024-11-01,4.0
R-086,2024-11-01,2.0
R-097,2024-11-01,2.0
F-001,2024-12-01,3960.0
F-002,2024-12-01,1073.0
F-003,2024-12-01,156.0
F-004,2024-12-01,1446.0
F-005,2024-12-01,736.0
F-006,2024-12-01,1181.0
F-007,2024-12-01,1356.0
F-008,2024-12-01,811.0
F-009,2024-12-01,900.0
F-010,2024-12-01,658.0
F-012,2024-12-01,1149.0
F-013,2024-12-01,412.0
F-014,2024-12-01,630.0
F-015,2024-12-01,761.0
F-016,2024-12-01,471.0
F-017,2024-12-01,880.0
F-018,2024-12-01,338.0
F-019,2024-12-01,150.0
F-020,2024-12-01,638.0
F-021,2024-12-01,472.0
F-022,2024-12-01,469.0
F-023,2024-12-01,423.0
F-024,2024-12-01,525.0
F-025,2024-12-01,393.0
F-026,2024-12-01,343.0
F-027,2024-12-01,322.0
F-028,2024-12-01,308.0
F-029,2024-12-01,111.0
F-030,2024-12-01,336.0
F-031,2024-12-01,426.0
F-032,2024-12-01,447.0
F-033,2024-12-01,605.0
F-034,2024-12-01,244.0
F-035,2024-12-01,204.0
F-036,2024-12-01,0.0
F-037,2024-12-01,451.0
F-038,2024-12-01,442.0
F-039,2024-12-01,535.0
F-040,2024-12-01,528.0
F-041,2024-12-01,375.0
F-042,2024-12-01,415.0
F-043,2024-12-01,104.0
F-044,2024-12-01,569.0
F-045,2024-12-01,660.0
F-046,2024-12-01,471.0
F-047,2024-12-01,358.0
F-048,2024-12-01,460.0
F-049,2024-12-01,592.0
F-050,2024-12-01,245.0
F-051,2024-12-01,15.0
F-052,2024-12-01,321.0
F-053,2024-12-01,92.0
F-054,2024-12-01,485.0
F-055,2024-12-01,9.0
F-056,2024-12-01,442.0
F-057,2024-12-01,398.0
F-058,2024-12-01,314.0
F-059,2024-12-01,273.0
F-060,2024-12-01,355.0
F-061,2024-12-01,471.0
F-062,2024-12-01,439.0
F-064,2024-12-01,246.0
F-065,2024-12-01,177.0
F-066,2024-12-01,425.0
F-067,2024-12-01,69.0
F-068,2024-12-01,30.0
F-069,2024-12-01,163.0
F-070,2024-12-01,312.0
F-071,2024-12-01,129.0
F-072,2024-12-01,428.0
F-073,2024-12-01,334.0
F-074,2024-12-01,403.0
F-075,2024-12-01,431.0
F-076,2024-12-01,248.0
F-077,2024-12-01,755.0
F-078,2024-12-01,96.0
F-079,2024-12-01,329.0
F-080,2024-12-01,373.0
F-081,2024-12-01,281.0
F-082,2024-12-01,195.0
F-083,2024-12-01,217.0
F-084,2024-12-01,338.0
F-085,2024-12-01,274.0
F-087,2024-12-01,295.0
F-088,2024-12-01,346.0
F-089,2024-12-01,0.0
F-091,2024-12-01,218.0
F-092,2024-12-01,124.0
F-093,2024-12-01,18.0
F-094,2024-12-01,12.0
F-095,2024-12-01,467.0
F-096,2024-12-01,496.0
F-097,2024-12-01,150.0
F-098,2024-12-01,383.0
F-099,2024-12-01,485.0
F-100,2024-12-01,106.0
F-101,2024-12-01,613.0
F-102,2024-12-01,172.0
F-103,2024-12-01,285.0
F-104,2024-12-01,200.0
F-105,2024-12-01,668.0
F-106,2024-12-01,233.0
F-107,2024-12-01,252.0
F-108,2024-12-01,480.0
F-109,2024-12-01,276.0
F-110,2024-12-01,411.0
F-111,2024-12-01,403.0
F-112,2024-12-01,393.0
F-113,2024-12-01,120.0
F-114,2024-12-01,291.0
F-115,2024-12-01,356.0
F-116,2024-12-01,121.0
F-117,2024-12-01,150.0
F-118,2024-12-01,257.0
F-119,2024-12-01,165.0
F-120,2024-12-01,115.0
F-122,2024-12-01,97.0
F-123,2024-12-01,555.0
F-124,2024-12-01,76.0
F-125,2024-12-01,434.0
F-126,2024-12-01,499.0
F-127,2024-12-01,100.0
F-128,2024-12-01,229.0
F-129,2024-12-01,124.0
F-130,2024-12-01,175.0
F-131,2024-12-01,108.0
F-132,2024-12-01,274.0
F-133,2024-12-01,172.0
F-134,2024-12-01,261.0
F-135,2024-12-01,68.0
F-136,2024-12-01,68.0
F-137,2024-12-01,15.0
F-138,2024-12-01,212.0
F-139,2024-12-01,149.0
F-140,2024-12-01,225.0
F-141,2024-12-01,316.0
F-142,2024-12-01,20.0
F-143,2024-12-01,233.0
F-145,2024-12-01,34.0
F-146,2024-12-01,366.0
F-147,2024-12-01,443.0
F-148,2024-12-01,189.0
F-149,2024-12-01,343.0
F-150,2024-12-01,76.0
F-153,2024-12-01,120.0
F-154,2024-12-01,1080.0
F-155,2024-12-01,157.0
F-156,2024-12-01,168.0
F-157,2024-12-01,581.0
F-158,2024-12-01,0.0
F-159,2024-12-01,255.0
F-160,2024-12-01,293.0
F-161,2024-12-01,76.0
F-162,2024-12-01,211.0
F-164,2024-12-01,91.0
F-165,2024-12-01,134.0
F-166,2024-12-01,345.0
F-167,2024-12-01,311.0
F-168,2024-12-01,114.0
F-169,2024-12-01,217.0
F-170,2024-12-01,365.0
F-171,2024-12-01,94.0
F-172,2024-12-01,600.0
F-173,2024-12-01,150.0
F-174,2024-12-01,202.0
F-175,2024-12-01,275.0
F-176,2024-12-01,84.0
F-177,2024-12-01,56.0
F-178,2024-12-01,129.0
F-179,2024-12-01,429.0
F-180,2024-12-01,56.0
F-181,2024-12-01,125.0
F-182,2024-12-01,1066.0
F-183,2024-12-01,382.0
F-184,2024-12-01,205.0
F-185,2024-12-01,62.0
F-186,2024-12-01,204.0
F-187,2024-12-01,30.0
F-188,2024-12-01,194.0
F-189,2024-12-01,204.0
F-190,2024-12-01,199.0
F-191,2024-12-01,143.0
F-193,2024-12-01,30.0
F-194,2024-12-01,114.0
F-195,2024-12-01,662.0
F-196,2024-12-01,190.0
F-197,2024-12-01,183.0
F-198,2024-12-01,176.0
F-199,2024-12-01,135.0
F-200,2024-12-01,234.0
M-001,2024-12-01,93502.0
M-002,2024-12-01,0.0
M-003,2024-12-01,24351.0
M-004,2024-12-01,20492.0
M-005,2024-12-01,22864.0
M-006,2024-12-01,1464.0
M-007,2024-12-01,7230.0
M-008,2024-12-01,6500.0
M-009,2024-12-01,6063.0
M-010,2024-12-01,7000.0
M-011,2024-12-01,3889.0
M-013,2024-12-01,5999.0
M-014,2024-12-01,4100.0
M-016,2024-12-01,1755.0
M-017,2024-12-01,3171.0
M-018,2024-12-01,2009.0
M-019,2024-12-01,1819.0
M-020,2024-12-01,16764.0
M-021,2024-12-01,3454.0
M-022,2024-12-01,3764.0
M-023,2024-12-01,2200.0
M-024,2024-12-01,3136.0
M-025,2024-12-01,2280.0
M-026,2024-12-01,0.0
M-027,2024-12-01,0.0
M-029,2024-12-01,1705.0
M-032,2024-12-01,900.0
M-033,2024-12-01,492.0
M-034,2024-12-01,7.0
M-035,2024-12-01,1321.0
M-036,2024-12-01,1000.0
M-037,2024-12-01,5100.0
M-038,2024-12-01,1039.0
M-039,2024-12-01,426.0
M-040,2024-12-01,1187.0
M-041,2024-12-01,500.0
M-042,2024-12-01,1066.0
M-043,2024-12-01,1832.0
M-044,2024-12-01,1000.0
M-046,2024-12-01,1001.0
M-047,2024-12-01,0.0
M-048,2024-12-01,383.0
M-049,2024-12-01,478.0
M-050,2024-12-01,500.0
M-051,2024-12-01,1800.0
M-052,2024-12-01,834.0
M-053,2024-12-01,386.0
M-054,2024-12-01,752.0
M-056,2024-12-01,882.0
M-057,2024-12-01,11.0
M-058,2024-12-01,2200.0
M-059,2024-12-01,351.0
M-060,2024-12-01,668.0
M-061,2024-12-01,2500.0
M-062,2024-12-01,1600.0
M-063,2024-12-01,676.0
M-064,2024-12-01,646.0
M-065,2024-12-01,535.0
M-066,2024-12-01,600.0
M-067,2024-12-01,200.0
M-068,2024-12-01,472.0
M-069,2024-12-01,420.0
M-070,2024-12-01,378.0
M-071,2024-12-01,539.0
M-072,2024-12-01,100.0
M-073,2024-12-01,400.0
M-074,2024-12-01,281.0
M-075,2024-12-01,190.0
M-076,2024-12-01,792.0
M-077,2024-12-01,392.0
M-078,2024-12-01,0.0
M-079,2024-12-01,258.0
M-080,2024-12-01,283.0
M-081,2024-12-01,100.0
M-082,2024-12-01,338.0
M-084,2024-12-01,225.0
M-085,2024-12-01,250.0
M-086,2024-12-01,315.0
M-087,2024-12-01,154.0
M-088,2024-12-01,280.0
M-089,2024-12-01,168.0
M-090,2024-12-01,258.0
M-092,2024-12-01,207.0
M-093,2024-12-01,190.0
M-094,2024-12-01,144.0
M-095,2024-12-01,219.0
M-096,2024-12-01,429.0
M-097,2024-12-01,195.0
M-098,2024-12-01,179.0
M-099,2024-12-01,201.0
M-100,2024-12-01,0.0
M-101,2024-12-01,246.0
M-102,2024-12-01,0.0
M-103,2024-12-01,92.0
M-104,2024-12-01,707.0
M-105,2024-12-01,126.0
M-109,2024-12-01,113.0
M-110,2024-12-01,185.0
M-111,2024-12-01,50.0
M-112,2024-12-01,100.0
M-113,2024-12-01,400.0
M-114,2024-12-01,1400.0
M-115,2024-12-01,113.0
M-116,2024-12-01,155.0
M-117,2024-12-01,1100.0
M-118,2024-12-01,203.0
M-119,2024-12-01,119.0
M-120,2024-12-01,115.0
M-121,2024-12-01,122.0
M-122,2024-12-01,239.0
M-123,2024-12-01,150.0
M-124,2024-12-01,0.0
M-125,2024-12-01,24.0
M-126,2024-12-01,425.0
M-128,2024-12-01,5500.0
M-129,2024-12-01,600.0
M-130,2024-12-01,14.0
M-131,2024-12-01,115.0
M-133,2024-12-01,0.0
M-134,2024-12-01,9.0
M-135,2024-12-01,106.0
M-136,2024-12-01,0.0
M-137,2024-12-01,125.0
M-138,2024-12-01,125.0
M-139,2024-12-01,94.0
M-141,2024-12-01,1.0
M-142,2024-12-01,300.0
M-145,2024-12-01,300.0
M-146,2024-12-01,88.0
M-147,2024-12-01,118.0
M-149,2024-12-01,108.0
M-150,2024-12-01,0.0
M-151,2024-12-01,87.0
M-152,2024-12-01,120.0
M-153,2024-12-01,35.0
M-155,2024-12-01,150.0
M-156,2024-12-01,50.0
M-157,2024-12-01,162.0
M-158,2024-12-01,2.0
M-159,2024-12-01,158.0
M-160,2024-12-01,86.0
M-161,2024-12-01,2.0
M-162,2024-12-01,86.0
M-163,2024-12-01,122.0
M-164,2024-12-01,66.0
M-165,2024-12-01,128.0
M-166,2024-12-01,79.0
M-167,2024-12-01,84.0
M-168,2024-12-01,84.0
M-169,2024-12-01,100.0
M-171,2024-12-01,84.0
M-172,2024-12-01,0.0
M-173,2024-12-01,326.0
M-174,2024-12-01,81.0
M-175,2024-12-01,62.0
M-176,2024-12-01,134.0
M-179,2024-12-01,94.0
M-180,2024-12-01,64.0
M-181,2024-12-01,51.0
M-182,2024-12-01,25.0
M-183,2024-12-01,40.0
M-184,2024-12-01,58.0
M-185,2024-12-01,48.0
M-186,2024-12-01,321.0
M-187,2024-12-01,60.0
M-188,2024-12-01,0.0
M-189,2024-12-01,53.0
M-190,2024-12-01,65.0
M-191,2024-12-01,71.0
M-192,2024-12-01,43.0
M-193,2024-12-01,53.0
M-194,2024-12-01,68.0
M-195,2024-12-01,61.0
M-197,2024-12-01,0.0
M-198,2024-12-01,79.0
M-200,2024-12-01,0.0
R-001,2024-12-01,1000.0
R-002,2024-12-01,500.0
R-011,2024-12-01,240.0
R-017,2024-12-01,0.0
R-018,2024-12-01,60.0
R-019,2024-12-01,23.0
R-024,2024-12-01,0.0
R-025,2024-12-01,50.0
R-047,2024-12-01,5.0
R-055,2024-12-01,5.0
R-065,2024-12-01,20.0
R-067,2024-12-01,2.0
R-075,2024-12-01,3.0
